date,substation,slot,clock,G_kw,Bch_kw,Bdis_kw,T_out_kw,T_in_kw,nu_kwh,Z_critical_kw,Z_shiftable_kw,Z_curtailable_kw,SoC_kwh,pi_tk_per_kwh,pi4_tk_per_kwh,c1_slack_kw,post_response_kw,baseline_kw,theta_c,day_mode,weather_source
2026-06-19,Kalyanpur,39,19:30,88000.0,0.0,0.0,0.0,9428.775035554598,0.0,0.0,0.0,0.0,6000.000000000005,18.25510204081633,0.0,0.0,111145.28798292918,120073.08767948198,28.357291910219597,observed,observed
2026-06-19,Kalyanpur,40,20:00,88000.0,0.0,-0.0,0.0,10236.058338148514,0.0,0.0,0.0,0.0,6000.000000000005,18.25510204081633,0.0,0.0,112066.22468892658,123954.30541535582,28.040090354360412,observed,observed
2026-06-19,Kalyanpur,41,20:30,88000.0,0.0,0.0,0.0,824.9127510534843,0.0,0.0,0.0,0.0,6000.000000000005,18.25510204081633,0.0,0.0,101330.13069467049,110573.59215648004,27.7543530174822,observed,observed
2026-06-19,Kalyanpur,42,21:00,86541.75078190709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000005,8.39,0.0,0.0,98725.53370081692,98157.85270334642,27.496958864842867,observed,observed
2026-06-19,Kalyanpur,43,21:30,79505.11330849481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000005,8.39,0.0,0.0,90698.24301458505,90130.56201711463,27.26509644694276,observed,observed
2026-06-19,Kalyanpur,44,22:00,76639.03254661549,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000005,8.39,0.0,0.0,87428.6609886881,86860.97999121765,27.05623319079174,observed,observed
2026-06-19,Kalyanpur,45,22:30,68759.27020942234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000005,8.39,0.0,0.0,78439.54608003034,77871.86508255983,26.868087737271964,observed,observed
2026-06-19,Kalyanpur,46,23:00,57041.733839771965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000005,8.39,0.0,0.0,65072.35600933532,64504.675011864885,26.698605022444582,observed,observed
2026-06-19,Kalyanpur,47,23:30,58130.43981189387,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000005,8.39,0.0,0.0,66314.33548363409,65746.65448616358,26.5459338306199,observed,observed
2026-06-20,Dhanmondi,0,00:00,38877.79819263326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,-7.275957614183426e-12,48017.596679829156,47933.63165347252,27.199362940292243,observed,observed
2026-06-20,Dhanmondi,1,00:30,38716.404055079656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,-7.275957614183426e-12,47818.26032427891,47734.29529792227,27.009398909224824,observed,observed
2026-06-20,Dhanmondi,2,01:00,43551.64978853518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,-7.275957614183426e-12,53790.22608032642,53706.26105396979,26.838279477215572,observed,observed
2026-06-20,Dhanmondi,3,01:30,52382.27249817239,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,8.39,0.0,-7.275957614183426e-12,52345.93937414585,52261.974347789204,26.68413524345388,observed,observed
2026-06-20,Dhanmondi,4,02:00,41242.85093883306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,8.39,0.0,-7.275957614183426e-12,50938.65070482439,50854.68567846777,26.545282253334715,observed,observed
2026-06-20,Dhanmondi,5,02:30,37230.973636972696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,8.39,0.0,-7.275957614183426e-12,45983.61942308391,45899.654396727274,26.4202036020318,observed,observed
