date,qoe_tk_per_kwh,c7_binding,consumer,substation,slot,action,value,private_tk_per_kwh,system_tk_per_kwh,discomfort_tk_per_kwh,margin,pi_i_t,kappa,lambda_h,y_max_h,at_cap,lambda_star,energy_kwh,clock,pi_off
2026-06-30,0.0,False,DHNC0256,Dhanmondi,6,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,03:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,16,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,08:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,18,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,09:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,19,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,09:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,20,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,10:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,22,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,11:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,23,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,11:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,25,curtail,0.34680301745181513,6.763394226000391,8.956695693989442,13.999318024794183,1.7207718951956483,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,12:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,26,curtail,0.34680301745181513,6.763394226000391,8.956695693989442,13.999318024794183,1.7207718951956483,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,13:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,27,curtail,0.34680301745181513,6.763394226000391,8.956695693989442,13.999318024794183,1.7207718951956483,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,13:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,28,curtail,0.34680301745181513,6.763394226000391,8.956695693989442,13.999318024794183,1.7207718951956483,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,14:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,29,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,14:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,30,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,15:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,31,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,15:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,32,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,16:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,33,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,16:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,36,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,18:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,37,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,18:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,38,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,19:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,39,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,19:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,40,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,20:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,42,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,21:00,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,43,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,21:30,
2026-06-30,0.0,False,DHNC0256,Dhanmondi,44,curtail,0.34680301745181513,5.072545669500293,8.956695693989442,13.999318024794183,0.02992333869555175,8.39,1.067544182835452,0.36693762076825037,0.34680301745181513,True,0.3021415975686304,6.8118978922589575,22:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,3,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,18.8141240688083,01:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,7,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,24.095281702158,03:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,9,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,5.281157633349699,04:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,16,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,18.8141240688083,08:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,17,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,18.8141240688083,08:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,19,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,24.095281702158,09:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,20,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,46.577588894406055,10:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,21,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,24.095281702158,10:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,22,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,47.102142437770205,11:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,23,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,24.095281702158,11:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,24,curtail,0.3005873336984089,12.880400153292106,8.956695693989442,8.629262195798297,3.220100038323025,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,47.4764357340193,12:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,25,curtail,0.3005873336984089,12.880400153292106,8.956695693989442,8.629262195798297,3.220100038323025,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,28.789129370902668,12:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,26,curtail,0.3005873336984089,12.880400153292106,8.956695693989442,8.629262195798297,3.220100038323025,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,47.68837326798612,13:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,27,curtail,0.3005873336984089,12.880400153292106,8.956695693989442,8.629262195798297,3.220100038323025,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,47.731106149556204,13:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,28,curtail,0.3005873336984089,12.880400153292106,8.956695693989442,8.629262195798297,3.220100038323025,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,47.731106149556204,14:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,29,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,24.095281702158,14:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,30,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,24.095281702158,15:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,31,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,47.4764357340193,15:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,33,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,28.28801836896191,16:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,34,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,46.8576968582054,17:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,35,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,46.577588894406055,17:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,37,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,45.91952316158969,18:30,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,40,curtail,0.27830827750569276,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,False,0.3932238771549435,41.65361203029181,20:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,42,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,18.8141240688083,21:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,44,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,44.12317242987474,22:00,
2026-06-30,9.987733613160223,True,DHNC0257,Dhanmondi,46,curtail,0.3005873336984089,9.66030011496908,8.956695693989442,8.629262195798297,0.0,8.39,1.067544182835452,0.6988064319277402,0.3005873336984089,True,0.3932238771549435,18.8141240688083,23:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,0,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,69.37743911828152,00:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,1,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,68.9886912599888,00:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,13,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,70.39996786062683,06:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,14,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,72.01392601124884,07:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,16,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,75.0698477840236,08:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,20,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,96.9309932159167,10:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,21,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,97.92971699737875,10:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,23,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,99.53864670641566,11:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,24,curtail,0.3431925544801178,10.722800155618192,8.956695693989442,8.39026917020779,2.6807000389045452,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,83.3654075839691,12:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,25,curtail,0.3431925544801178,10.722800155618192,8.956695693989442,8.39026917020779,2.6807000389045452,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,100.58799589197169,12:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,26,curtail,0.3431925544801178,10.722800155618192,8.956695693989442,8.39026917020779,2.6807000389045452,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,100.89149028613059,13:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,27,curtail,0.3431925544801178,10.722800155618192,8.956695693989442,8.39026917020779,2.6807000389045452,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,101.04385419787218,13:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,28,curtail,0.3431925544801178,10.722800155618192,8.956695693989442,8.39026917020779,2.6807000389045452,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,101.04385419787218,14:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,30,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,100.58799589197169,15:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,33,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,98.80128669598093,16:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,34,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,97.92971699737878,17:00,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,35,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,96.9309932159167,17:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,37,curtail,0.3098577652474219,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,False,0.2676077098534837,85.39751748921958,18:30,
2026-06-30,8.608526640495299,True,DHNC0258,Dhanmondi,44,curtail,0.3431925544801178,8.042100116713645,8.956695693989442,8.39026917020779,-1.7763568394002505e-15,8.39,1.067544182835452,0.5817491403872718,0.3431925544801178,True,0.2676077098534837,71.4093612012524,22:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,4,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,76.68294239362899,02:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,20,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,96.64542644444036,10:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,21,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,97.77103907632048,10:30,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,23,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,99.58438490618336,11:30,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,24,curtail,0.34362470074083606,7.034449420862331,8.956695693989442,13.166898283912952,1.7586123552155808,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,100.25743855245373,12:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,25,curtail,0.34362470074083606,7.034449420862331,8.956695693989442,13.166898283912952,1.7586123552155808,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,100.76705495013266,12:30,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,26,curtail,0.34362470074083606,7.034449420862331,8.956695693989442,13.166898283912952,1.7586123552155808,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,101.10910860912331,13:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,27,curtail,0.34362470074083606,7.034449420862331,8.956695693989442,13.166898283912952,1.7586123552155808,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,101.28083050749237,13:30,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,28,curtail,0.34362470074083606,7.034449420862331,8.956695693989442,13.166898283912952,1.7586123552155808,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,101.28083050749237,14:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,29,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,101.10910860912331,14:30,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,30,curtail,0.1981900334186836,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,False,0.2887435446409465,54.484892439848636,15:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,34,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,97.77103907632049,17:00,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,35,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,96.64542644444036,17:30,
2026-06-30,1.0656344757232405,True,DHNC0259,Dhanmondi,44,curtail,0.34362470074083606,5.275837065646749,8.956695693989442,13.166898283912952,-1.7763568394002505e-15,8.39,1.067544182835452,0.3816433062533817,0.34362470074083606,True,0.2887435446409465,80.48199161228452,22:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,1,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,5.259115468269472,00:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,20,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,11.504315086839469,10:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,21,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,102.17395833807588,10:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,23,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,103.9714244162731,11:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,24,curtail,0.361498859078496,11.606208139340255,8.956695693989442,9.640705460290363,2.901552034835065,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,104.63858402700738,12:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,25,curtail,0.361498859078496,11.606208139340255,8.956695693989442,9.640705460290363,2.901552034835065,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,105.14373763457388,12:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,26,curtail,0.361498859078496,11.606208139340255,8.956695693989442,9.640705460290363,2.901552034835065,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,105.4827958764347,13:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,27,curtail,0.361498859078496,11.606208139340255,8.956695693989442,9.640705460290363,2.901552034835065,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,105.65301397941252,13:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,28,curtail,0.361498859078496,11.606208139340255,8.956695693989442,9.640705460290363,2.901552034835065,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,105.65301397941252,14:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,29,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,105.4827958764347,14:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,30,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,99.88462216630442,15:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,33,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,103.1476596497135,16:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,34,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,102.1739583380759,17:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,35,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,101.05820287120623,17:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,37,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,98.43692631415902,18:30,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,42,curtail,0.0463143795308663,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,False,0.3597694819913088,11.892527805325244,21:00,
2026-06-30,8.020646338204271,True,DHNC0261,Dhanmondi,46,curtail,0.361498859078496,8.704656104505192,8.956695693989442,9.640705460290363,1.7763568394002505e-15,8.39,1.067544182835452,0.629677090893026,0.361498859078496,True,0.3597694819913088,84.76944218616333,23:00,
2026-06-30,6.9503395317541266,True,DHNC0262,Dhanmondi,0,curtail,0.2748842027398379,8.400804159972889,8.956695693989442,10.407160322208203,1.7763568394002505e-15,8.39,1.067544182835452,0.607697060183224,0.2748842027398379,True,0.3663791334465158,40.05559294982237,00:00,
2026-06-30,6.9503395317541266,True,DHNC0262,Dhanmondi,4,curtail,0.2748842027398379,8.400804159972889,8.956695693989442,10.407160322208203,1.7763568394002505e-15,8.39,1.067544182835452,0.607697060183224,0.2748842027398379,True,0.3663791334465158,12.910039879943515,02:00,
2026-06-30,6.9503395317541266,True,DHNC0262,Dhanmondi,6,curtail,0.2748842027398379,8.400804159972889,8.956695693989442,10.407160322208203,1.7763568394002505e-15,8.39,1.067544182835452,0.607697060183224,0.2748842027398379,True,0.3663791334465158,39.001452790297535,03:00,
2026-06-30,6.9503395317541266,True,DHNC0262,Dhanmondi,11,curtail,0.2748842027398379,8.400804159972889,8.956695693989442,10.407160322208203,1.7763568394002505e-15,8.39,1.067544182835452,0.607697060183224,0.2748842027398379,True,0.3663791334465158,38.72064941592121,05:30,
