nodeId,household_id,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq,mean_temp_c,max_temp_c,hot_days,mean_humidity_pct,rain_mm,label
BILL_KHH0036_2024_02,KHH0036,2024-02,805.5,742.6,62.9,7.81,102.8,1.03,6.05,26.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0037_2024_02,KHH0037,2024-02,881.1,806.9,74.1,8.41,112.0,8.84,4.02,33.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0038_2024_02,KHH0038,2024-02,309.9,278.5,31.4,10.13,37.4,0.0,3.23,12.9,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0039_2024_02,KHH0039,2024-02,874.9,800.2,74.7,8.54,109.8,8.94,4.05,34.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0040_2024_02,KHH0040,2024-02,654.4,619.9,34.6,5.28,82.1,0.0,3.56,14.2,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0041_2024_02,KHH0041,2024-02,2697.4,2479.0,218.4,8.1,166.2,20.45,2.74,51.9,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0042_2024_02,KHH0042,2024-02,1042.5,868.9,173.6,16.65,126.1,26.0,7.26,81.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0043_2024_02,KHH0043,2024-02,1531.4,1412.3,119.1,7.78,185.9,8.23,8.27,90.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0044_2024_02,KHH0044,2024-02,961.7,887.1,74.6,7.76,121.7,6.29,5.11,60.9,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0045_2024_02,KHH0045,2024-02,1617.7,1355.4,262.3,16.22,191.1,29.53,13.57,213.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0046_2024_02,KHH0046,2024-02,1373.7,1174.3,199.5,14.52,164.4,18.44,11.96,157.5,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0047_2024_02,KHH0047,2024-02,1791.8,1669.9,122.0,6.81,217.8,11.17,7.35,96.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0048_2024_02,KHH0048,2024-02,1822.9,1585.3,237.6,13.04,215.3,43.51,5.47,212.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0049_2024_02,KHH0049,2024-02,2099.4,1938.0,161.3,7.68,241.2,23.0,5.53,130.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0050_2024_02,KHH0050,2024-02,2150.4,1900.8,249.6,11.61,244.8,24.37,13.12,189.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0051_2024_02,KHH0051,2024-02,1572.5,1423.0,149.5,9.51,186.9,26.98,3.6,133.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0052_2024_02,KHH0052,2024-02,1089.3,915.8,173.5,15.93,128.7,24.12,7.1,146.2,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0053_2024_02,KHH0053,2024-02,1467.8,1308.2,159.7,10.88,166.4,16.18,8.15,121.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0054_2024_02,KHH0054,2024-02,1307.7,1134.3,173.4,13.26,156.0,14.7,10.94,135.4,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0055_2024_02,KHH0055,2024-02,3867.0,3614.4,252.5,6.53,286.3,16.95,7.86,122.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0056_2024_02,KHH0056,2024-02,3309.5,2877.2,432.3,13.06,236.1,24.55,15.27,205.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0057_2024_02,KHH0057,2024-02,1409.3,1284.2,125.2,8.88,171.6,17.65,5.02,105.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0058_2024_02,KHH0058,2024-02,1010.7,894.2,116.5,11.53,121.1,8.8,7.79,89.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0059_2024_02,KHH0059,2024-02,947.9,847.7,100.2,10.57,119.3,8.21,6.97,81.6,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0060_2024_02,KHH0060,2024-02,1306.4,1129.3,177.1,13.56,155.3,27.12,6.24,152.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0061_2024_02,KHH0061,2024-02,2947.0,2689.9,257.2,8.73,213.0,14.08,9.3,121.4,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0062_2024_02,KHH0062,2024-02,1011.8,896.4,115.4,11.41,125.3,19.87,3.78,105.9,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0063_2024_02,KHH0063,2024-02,1171.6,1058.0,113.7,9.7,146.2,19.01,3.95,103.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0064_2024_02,KHH0064,2024-02,1255.8,1123.9,131.9,10.5,150.9,11.59,8.15,103.4,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0065_2024_02,KHH0065,2024-02,1528.9,1299.7,229.3,14.99,178.0,32.16,9.27,193.5,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0066_2024_02,KHH0066,2024-02,1062.4,949.2,113.2,10.66,134.7,20.66,3.23,105.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0067_2024_02,KHH0067,2024-02,1477.0,1211.7,265.3,17.96,172.6,23.29,16.4,208.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0068_2024_02,KHH0068,2024-02,1688.2,1544.3,143.9,8.52,190.9,16.5,6.57,112.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0069_2024_02,KHH0069,2024-02,1590.1,1355.8,234.3,14.73,185.5,39.35,6.84,205.2,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0070_2024_02,KHH0070,2024-02,1641.6,1454.1,187.5,11.42,193.5,29.73,6.19,162.2,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0071_2024_02,KHH0071,2024-02,955.3,845.6,109.7,11.48,121.6,9.42,7.45,89.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0072_2024_02,KHH0072,2024-02,1341.5,1171.9,169.7,12.65,159.4,25.9,6.01,145.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0073_2024_02,KHH0073,2024-02,1582.2,1366.4,215.8,13.64,187.0,29.75,8.94,181.6,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0074_2024_02,KHH0074,2024-02,1745.3,1523.0,222.3,12.74,205.5,36.81,6.7,194.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0075_2024_02,KHH0075,2024-02,2684.3,2425.1,259.2,9.65,309.2,39.44,7.87,212.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0076_2024_02,KHH0076,2024-02,1161.2,1037.5,123.7,10.65,144.9,22.0,3.76,114.4,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0077_2024_02,KHH0077,2024-02,1467.0,1280.1,187.0,12.74,175.0,24.33,8.34,155.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0078_2024_02,KHH0078,2024-02,1180.6,1017.1,163.5,13.85,145.7,24.35,6.91,145.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0079_2024_02,KHH0079,2024-02,1867.3,1643.6,223.7,11.98,211.1,26.65,9.81,175.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0080_2024_02,KHH0080,2024-02,4303.1,3854.4,448.6,10.43,308.2,41.4,9.36,231.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0081_2024_02,KHH0081,2024-02,1208.7,1098.5,110.2,9.12,153.4,16.52,4.61,98.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0082_2024_02,KHH0082,2024-02,1887.4,1700.8,186.7,9.89,213.4,20.61,8.84,144.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0083_2024_02,KHH0083,2024-02,1894.1,1759.3,134.9,7.12,219.7,5.93,10.04,94.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0084_2024_02,KHH0084,2024-02,2636.7,2423.5,213.2,8.09,192.5,9.25,8.7,97.9,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0085_2024_02,KHH0085,2024-02,1193.9,1022.9,171.1,14.33,139.1,20.22,8.46,140.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0086_2024_02,KHH0086,2024-02,2476.6,2232.5,244.1,9.86,280.8,40.77,5.93,204.6,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0087_2024_02,KHH0087,2024-02,1457.1,1293.1,164.0,11.25,174.4,20.5,7.65,135.6,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0088_2024_02,KHH0088,2024-02,1295.6,1152.7,142.9,11.03,161.8,24.91,4.55,131.5,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0089_2024_02,KHH0089,2024-02,1170.5,1062.4,108.1,9.24,140.1,9.57,6.65,84.9,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0090_2024_02,KHH0090,2024-02,5203.3,4786.9,416.5,8.0,329.3,24.56,11.11,176.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0091_2024_02,KHH0091,2024-02,1740.5,1568.3,172.2,9.89,200.1,25.73,5.42,140.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0092_2024_02,KHH0092,2024-02,3775.6,3255.6,520.0,13.77,233.8,35.89,11.74,225.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0093_2024_02,KHH0093,2024-02,2396.6,2114.5,282.1,11.77,150.5,17.03,7.36,119.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0094_2024_02,KHH0094,2024-02,2141.5,1981.4,160.0,7.47,250.3,20.29,6.51,126.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0095_2024_02,KHH0095,2024-02,934.9,835.6,99.3,10.62,118.8,13.62,4.67,87.1,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0096_2024_02,KHH0096,2024-02,1470.3,1316.2,154.1,10.48,174.6,21.71,6.2,130.2,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0097_2024_02,KHH0097,2024-02,1249.4,1095.1,154.3,12.35,156.3,21.09,7.28,135.3,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0098_2024_02,KHH0098,2024-02,1889.4,1700.8,188.6,9.98,218.4,20.65,9.01,145.7,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0099_2024_02,KHH0099,2024-02,1197.0,1074.4,122.6,10.24,145.3,1.9,11.2,86.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0100_2024_02,KHH0100,2024-02,1428.7,1270.4,158.3,11.08,168.9,16.93,8.55,127.6,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0101_2024_02,KHH0101,2024-02,1236.0,1122.8,113.2,9.16,149.5,13.8,5.43,93.2,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0102_2024_02,KHH0102,2024-02,1240.9,1112.3,128.6,10.36,156.1,9.78,9.25,103.8,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0103_2024_02,KHH0103,2024-02,5859.2,5859.2,0.0,0.0,368.5,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0104_2024_02,KHH0104,2024-02,7049.2,7049.2,0.0,0.0,448.7,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0105_2024_02,KHH0105,2024-02,5608.7,5608.7,0.0,0.0,347.9,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0106_2024_02,KHH0106,2024-02,3704.6,3704.6,0.0,0.0,271.5,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0107_2024_02,KHH0107,2024-02,1747.3,1747.3,0.0,0.0,199.7,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0108_2024_02,KHH0108,2024-02,4392.3,4392.3,0.0,0.0,315.4,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0109_2024_02,KHH0109,2024-02,2285.0,2285.0,0.0,0.0,255.8,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0110_2024_02,KHH0110,2024-02,3572.3,3572.3,0.0,0.0,254.4,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0111_2024_02,KHH0111,2024-02,5165.7,5165.7,0.0,0.0,379.5,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0112_2024_02,KHH0112,2024-02,2454.0,2454.0,0.0,0.0,282.1,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0113_2024_02,KHH0113,2024-02,1715.7,1715.7,0.0,0.0,202.9,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0114_2024_02,KHH0114,2024-02,4157.1,4157.1,0.0,0.0,297.0,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0115_2024_02,KHH0115,2024-02,6233.4,6233.4,0.0,0.0,392.9,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0116_2024_02,KHH0116,2024-02,3817.2,3817.2,0.0,0.0,273.6,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0117_2024_02,KHH0117,2024-02,3579.0,3579.0,0.0,0.0,256.0,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0118_2024_02,KHH0118,2024-02,5664.6,5664.6,0.0,0.0,358.5,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0119_2024_02,KHH0119,2024-02,4991.8,4991.8,0.0,0.0,318.1,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0120_2024_02,KHH0120,2024-02,6860.6,6860.6,0.0,0.0,441.2,0.0,0.0,0.0,21.2,30.5,0,69.5,16.5,MonthlyBill
BILL_KHH0001_2024_03,KHH0001,2024-03,1147.7,1016.5,131.2,11.43,146.0,17.28,6.45,60.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0002_2024_03,KHH0002,2024-03,935.4,824.1,111.2,11.89,119.3,0.0,11.44,45.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0003_2024_03,KHH0003,2024-03,859.8,679.0,180.8,21.03,104.4,23.97,8.84,83.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0004_2024_03,KHH0004,2024-03,1119.7,1017.2,102.4,9.15,143.0,4.65,8.64,43.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0005_2024_03,KHH0005,2024-03,335.3,265.2,70.1,20.91,55.5,0.0,9.87,39.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0006_2024_03,KHH0006,2024-03,1207.9,1058.1,149.8,12.4,151.6,17.07,8.46,68.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0007_2024_03,KHH0007,2024-03,1031.2,950.7,80.6,7.81,132.1,0.0,8.29,33.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0008_2024_03,KHH0008,2024-03,279.9,249.4,30.4,10.88,47.7,0.0,4.29,17.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0009_2024_03,KHH0009,2024-03,418.6,318.0,100.6,24.03,68.5,15.83,7.72,62.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0010_2024_03,KHH0010,2024-03,1266.1,1109.6,156.5,12.36,159.8,20.95,7.57,72.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0011_2024_03,KHH0011,2024-03,1001.8,889.1,112.6,11.24,126.4,14.31,5.76,51.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0012_2024_03,KHH0012,2024-03,861.5,718.0,143.5,16.66,105.8,18.3,7.31,65.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0013_2024_03,KHH0013,2024-03,864.2,765.6,98.6,11.4,110.4,0.0,10.14,40.6,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0014_2024_03,KHH0014,2024-03,616.7,596.1,20.6,3.34,81.0,3.3,0.78,9.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0015_2024_03,KHH0015,2024-03,1347.1,1177.5,169.6,12.59,170.4,15.11,11.3,75.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0016_2024_03,KHH0016,2024-03,1266.4,1114.0,152.4,12.03,159.7,14.06,9.95,67.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0017_2024_03,KHH0017,2024-03,1023.2,857.3,165.9,16.21,126.5,24.56,7.06,77.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0018_2024_03,KHH0018,2024-03,1711.6,1439.6,272.0,15.89,212.8,41.2,11.19,127.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0019_2024_03,KHH0019,2024-03,1016.8,797.5,219.3,21.57,122.4,21.71,13.72,98.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0020_2024_03,KHH0020,2024-03,1138.5,934.6,203.9,17.91,140.8,12.66,15.82,88.6,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0021_2024_03,KHH0021,2024-03,1331.4,1161.2,170.2,12.78,167.4,18.45,10.0,76.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0022_2024_03,KHH0022,2024-03,1327.6,1102.9,224.6,16.92,164.7,19.69,15.09,99.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0023_2024_03,KHH0023,2024-03,1035.7,827.0,208.8,20.16,126.0,30.06,9.24,97.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0024_2024_03,KHH0024,2024-03,964.7,846.8,117.9,12.22,121.1,17.49,5.0,55.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0025_2024_03,KHH0025,2024-03,1159.7,1024.7,135.0,11.64,145.9,22.74,4.63,64.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0026_2024_03,KHH0026,2024-03,973.9,849.5,124.4,12.77,122.4,21.79,3.92,59.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0027_2024_03,KHH0027,2024-03,1173.7,1028.9,144.8,12.33,146.7,16.68,8.1,65.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0028_2024_03,KHH0028,2024-03,822.1,696.4,125.7,15.29,102.1,16.32,6.28,57.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0029_2024_03,KHH0029,2024-03,890.0,810.5,79.4,8.92,112.5,0.0,8.17,32.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0030_2024_03,KHH0030,2024-03,811.3,658.2,153.1,18.87,98.7,13.4,10.29,68.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0031_2024_03,KHH0031,2024-03,1125.2,902.7,222.5,19.77,137.5,20.47,14.55,99.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0032_2024_03,KHH0032,2024-03,914.5,744.6,170.0,18.58,112.7,18.73,9.85,76.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0033_2024_03,KHH0033,2024-03,624.0,508.6,115.4,18.5,76.6,7.53,8.8,50.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0034_2024_03,KHH0034,2024-03,1015.8,871.4,144.4,14.22,127.8,2.22,13.95,60.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0035_2024_03,KHH0035,2024-03,901.6,741.6,160.0,17.75,111.2,34.26,2.5,78.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0036_2024_03,KHH0036,2024-03,1078.1,953.2,124.9,11.59,137.0,2.52,11.82,52.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0037_2024_03,KHH0037,2024-03,1215.2,1057.2,157.9,13.0,153.3,18.55,8.69,71.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0038_2024_03,KHH0038,2024-03,596.1,489.4,106.6,17.89,72.9,0.0,10.97,43.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0039_2024_03,KHH0039,2024-03,1187.9,1033.6,154.3,12.99,148.9,18.93,8.16,70.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0040_2024_03,KHH0040,2024-03,789.7,734.3,55.4,7.01,100.4,0.0,5.7,22.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0041_2024_03,KHH0041,2024-03,3412.6,3013.4,399.1,11.7,210.5,35.79,5.66,94.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0042_2024_03,KHH0042,2024-03,1378.9,1111.7,267.2,19.37,167.9,37.14,12.35,123.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0043_2024_03,KHH0043,2024-03,2007.0,1800.9,206.1,10.27,243.5,13.47,14.63,156.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0044_2024_03,KHH0044,2024-03,1292.7,1141.8,150.9,11.67,163.2,11.58,10.81,122.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0045_2024_03,KHH0045,2024-03,1980.1,1632.9,347.1,17.53,233.8,42.01,16.76,285.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0046_2024_03,KHH0046,2024-03,2149.1,1774.4,374.7,17.44,256.2,32.14,23.48,292.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0047_2024_03,KHH0047,2024-03,2278.3,2064.1,214.2,9.4,276.7,20.98,12.36,170.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0048_2024_03,KHH0048,2024-03,2330.3,1955.8,374.4,16.07,274.7,60.56,11.87,325.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0049_2024_03,KHH0049,2024-03,2847.1,2534.1,313.0,10.99,326.3,35.68,14.37,243.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0050_2024_03,KHH0050,2024-03,2729.4,2284.7,444.7,16.29,306.6,32.53,27.82,324.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0051_2024_03,KHH0051,2024-03,1985.7,1748.3,237.5,11.96,237.0,39.54,7.07,207.6,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0052_2024_03,KHH0052,2024-03,1786.8,1426.0,360.8,20.19,209.0,33.1,21.73,284.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0053_2024_03,KHH0053,2024-03,2598.3,2170.5,427.7,16.46,292.8,31.85,26.53,313.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0054_2024_03,KHH0054,2024-03,1760.9,1487.8,273.1,15.51,209.7,19.0,18.91,208.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0055_2024_03,KHH0055,2024-03,5703.0,4934.8,768.1,13.47,412.8,29.41,32.92,348.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0056_2024_03,KHH0056,2024-03,5537.8,4572.5,965.3,17.43,394.0,38.59,40.71,439.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0057_2024_03,KHH0057,2024-03,1858.4,1643.2,215.2,11.58,225.2,25.21,10.74,176.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0058_2024_03,KHH0058,2024-03,2014.3,1653.4,360.9,17.91,238.8,18.96,27.49,268.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0059_2024_03,KHH0059,2024-03,1170.9,1023.1,147.8,12.62,148.0,10.34,10.99,118.3,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0060_2024_03,KHH0060,2024-03,2013.8,1664.2,349.6,17.36,238.8,32.43,20.91,276.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0061_2024_03,KHH0061,2024-03,5341.2,4543.3,798.0,14.94,384.2,25.55,36.24,355.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0062_2024_03,KHH0062,2024-03,1271.7,1078.6,193.1,15.18,157.5,34.81,5.69,179.0,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0063_2024_03,KHH0063,2024-03,1588.7,1354.9,233.8,14.72,197.7,32.56,10.79,205.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0064_2024_03,KHH0064,2024-03,1738.4,1487.6,250.8,14.43,207.2,21.6,15.68,196.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0065_2024_03,KHH0065,2024-03,2085.8,1722.2,363.6,17.43,244.2,48.64,15.67,304.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0066_2024_03,KHH0066,2024-03,1498.8,1270.9,227.9,15.21,188.1,39.7,7.28,209.7,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0067_2024_03,KHH0067,2024-03,2082.9,1665.2,417.7,20.05,242.5,31.41,27.97,321.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0068_2024_03,KHH0068,2024-03,2589.7,2283.8,305.9,11.81,295.4,26.85,17.31,228.6,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0069_2024_03,KHH0069,2024-03,2189.7,1795.5,394.2,18.0,255.6,55.8,15.73,333.4,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0070_2024_03,KHH0070,2024-03,2285.4,1922.3,363.1,15.89,268.7,55.23,12.94,311.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0071_2024_03,KHH0071,2024-03,1338.2,1118.9,219.3,16.39,167.3,20.27,14.3,181.2,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0072_2024_03,KHH0072,2024-03,2172.3,1803.4,368.8,16.98,257.0,42.61,18.64,300.9,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0073_2024_03,KHH0073,2024-03,1933.2,1632.3,300.8,15.56,228.9,40.93,12.69,252.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0074_2024_03,KHH0074,2024-03,2181.3,1837.7,343.5,15.75,256.3,53.83,11.6,296.5,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0075_2024_03,KHH0075,2024-03,2849.5,2435.6,413.9,14.52,321.1,53.33,16.5,328.8,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0076_2024_03,KHH0076,2024-03,1600.8,1361.3,239.5,14.96,199.6,40.59,8.11,219.1,25.1,34.3,9,65.5,65.8,MonthlyBill
BILL_KHH0077_2024_03,KHH0077,2024-03,2097.9,1737.8,360.1,17.16,247.7,42.75,17.72,295.1,25.1,34.3,9,65.5,65.8,MonthlyBill
