date,actual_mw,pred_mw,pred_mw_k1,robust_mw_k1,pred_mw_k2,robust_mw_k2,pred_mw_k3,robust_mw_k3,pred_mw_k4,robust_mw_k4,pred_mw_k5,robust_mw_k5,pred_mw_k6,robust_mw_k6,pred_mw_k7,robust_mw_k7,pred_mw_k8,robust_mw_k8,pred_mw_k9,robust_mw_k9,pred_mw_k10,robust_mw_k10,pred_mw_k11,robust_mw_k11,pred_mw_k12,robust_mw_k12,pred_mw_k13,robust_mw_k13,pred_mw_k14,robust_mw_k14,pred_mw_k15,robust_mw_k15
2025-05-11,162.0,157.271,157.271,181.968,154.735,180.726,148.895,175.861,145.81,173.71,143.678,172.38,140.306,169.025,144.482,173.494,152.845,182.227,150.533,179.914,145.597,174.732,142.759,171.536,140.846,169.502,137.844,166.278,142.714,171.121,150.657,179.039
2025-05-12,160.0,151.841,151.841,176.537,146.5,172.49,140.676,167.642,140.053,167.952,141.155,169.856,141.552,170.271,146.163,175.175,150.413,179.796,144.903,174.285,139.691,168.826,138.907,167.684,139.925,168.581,140.216,168.651,145.438,173.845,149.464,177.847
2025-05-13,185.7,146.107,146.107,170.803,139.293,165.284,134.488,161.454,135.891,163.79,139.622,168.324,141.939,170.658,145.826,174.837,147.251,176.633,140.109,169.491,135.221,164.357,136.279,165.056,139.872,168.528,141.939,170.374,145.887,174.294,147.161,175.543
2025-05-14,155.0,141.267,141.267,165.963,138.62,164.61,138.852,165.818,140.756,168.656,143.577,172.279,146.251,174.97,145.478,174.49,142.297,171.68,139.513,168.895,139.485,168.62,140.974,169.751,143.852,172.508,146.3,174.734,145.421,173.828,142.172,170.555
2025-05-15,134.0,127.715,127.715,152.411,136.731,162.722,148.14,175.106,149.565,177.465,147.437,176.139,150.119,178.838,139.867,168.879,127.808,157.19,136.847,166.228,148.169,177.304,148.81,177.587,146.846,175.502,149.31,177.744,139.309,167.716,127.329,155.711
2025-05-16,168.0,139.036,139.036,163.733,145.846,171.836,150.588,177.553,148.354,176.253,143.864,172.565,139.74,168.459,134.79,163.802,135.88,165.262,143.123,172.505,147.832,176.967,145.563,174.34,141.55,170.206,138.201,166.636,133.163,161.57,133.832,162.214
2025-05-17,138.0,154.524,154.524,179.22,154.297,180.288,149.938,176.904,146.048,173.948,142.589,171.291,136.867,165.586,140.206,169.218,150.241,179.623,150.562,179.944,146.506,175.642,143.005,171.782,139.964,168.62,135.097,163.531,138.31,166.717,147.988,176.37
2025-05-18,150.0,147.03,147.03,171.726,143.734,169.725,138.79,165.756,137.332,165.232,136.793,165.494,135.738,164.457,140.179,169.191,145.894,175.276,142.412,171.793,137.979,167.114,136.195,164.972,135.51,164.166,134.618,163.052,139.493,167.9,144.926,173.308
2025-05-19,148.0,142.962,142.962,167.658,136.635,162.625,131.626,158.591,132.674,160.573,135.562,164.264,138.32,167.039,143.208,172.22,144.739,174.121,137.893,167.275,133.065,162.2,133.435,162.212,135.931,164.587,138.353,166.788,143.52,171.927,144.996,173.378
2025-05-20,147.0,138.854,138.854,163.55,131.066,157.057,127.008,153.974,129.954,157.854,135.425,164.127,139.753,168.472,143.688,172.7,142.647,172.029,134.29,163.672,129.761,158.896,131.953,160.73,137.063,165.719,140.99,169.425,144.629,173.036,143.602,171.984
2025-05-21,146.0,131.043,131.043,155.739,127.626,153.616,129.286,156.252,133.195,161.094,138.071,166.773,143.343,172.062,142.229,171.241,135.53,164.913,131.609,160.991,132.473,161.609,135.444,164.221,140.076,168.732,144.879,173.314,143.269,171.676,136.673,165.055
2025-05-22,121.6,118.434,118.434,143.13,125.935,151.926,137.667,164.633,140.807,168.706,140.778,169.479,145.376,174.095,135.87,164.882,122.156,151.538,129.264,158.646,140.211,169.346,142.119,170.896,141.96,170.616,146.127,174.561,136.391,164.798,122.807,151.189
2025-05-23,168.0,132.277,132.277,156.973,138.08,164.07,143.188,170.154,142.219,170.119,139.243,167.944,136.559,165.278,132.065,161.076,131.81,161.192,137.736,167.118,142.279,171.414,140.951,169.728,138.242,166.898,136.148,164.582,131.215,159.622,130.574,158.956
2025-05-24,170.0,150.83,150.83,175.526,150.409,176.399,146.273,173.239,142.859,170.758,139.765,168.467,134.708,163.427,137.906,166.918,147.391,176.773,147.243,176.625,143.456,172.591,140.182,168.959,137.372,166.028,133.031,161.465,136.297,164.704,145.272,173.654
2025-05-25,168.7,151.386,151.386,176.082,147.925,173.916,142.659,169.625,140.84,168.74,140.154,168.856,138.693,167.412,143.173,172.185,149.544,178.926,146.02,175.402,141.311,170.446,139.308,168.085,138.639,167.295,137.291,165.726,142.222,170.629,148.235,176.617
2025-05-26,163.0,150.613,150.613,175.309,144.131,170.121,138.46,165.425,138.744,166.644,141.167,169.868,143.045,171.764,147.951,176.963,150.76,180.142,144.003,173.385,138.704,167.839,138.594,167.371,140.892,169.548,142.428,170.863,147.729,176.136,150.363,178.745
2025-05-27,173.3,148.271,148.271,172.967,140.454,166.445,135.489,162.455,137.337,165.237,141.981,170.683,145.087,173.806,149.098,178.11,149.831,179.213,141.731,171.113,136.603,165.738,138.063,166.84,142.65,171.307,145.366,173.801,149.321,177.728,149.909,178.291
2025-05-28,139.0,139.749,139.749,164.446,136.625,162.615,137.405,164.371,140.037,167.937,143.761,172.463,147.504,176.223,146.482,175.494,141.94,171.323,138.568,167.95,138.873,168.009,140.929,169.706,144.69,173.347,148.007,176.441,146.762,175.169,142.133,170.515
2025-05-29,110.0,121.435,121.435,146.131,129.055,155.045,141.12,168.086,144.203,172.102,144.138,172.84,149.063,177.782,139.196,168.208,124.948,154.33,132.191,161.573,143.537,172.672,145.389,174.166,145.305,173.961,149.572,178.006,139.581,167.988,125.391,153.773
2025-05-30,145.0,129.879,129.879,154.575,135.315,161.306,140.906,167.872,140.568,168.468,138.331,167.033,136.511,165.23,132.061,161.073,130.967,160.35,136.327,165.709,141.05,170.185,140.141,168.918,138.127,166.783,136.625,165.06,131.57,159.977,130.025,158.408
2025-05-31,146.4,147.659,147.659,172.355,146.711,172.702,142.975,169.941,140.311,168.211,138.081,166.782,134.058,162.777,137.338,166.35,145.873,175.255,144.955,174.337,141.334,170.469,138.536,167.313,136.506,165.162,132.925,161.36,136.152,164.559,144.113,172.495
2025-06-01,145.0,147.152,147.152,171.848,143.094,169.084,138.341,165.307,137.468,165.368,137.855,166.556,137.678,166.397,142.335,171.346,147.349,176.732,142.989,172.371,138.451,167.587,137.105,165.882,137.385,166.041,137.055,165.489,141.92,170.327,146.61,174.992
2025-06-02,145.0,145.055,145.055,169.752,137.992,163.982,132.875,159.841,134.209,162.109,137.73,166.431,141.096,169.815,146.261,175.273,147.52,176.902,139.867,169.248,134.785,163.92,135.371,164.148,138.576,167.232,141.301,169.736,146.66,175.067,147.785,176.167
2025-06-03,130.0,141.116,141.116,165.812,132.869,158.859,128.629,155.595,131.614,159.514,137.345,166.047,141.992,170.711,146.234,175.246,145.298,174.68,136.398,165.78,131.606,160.741,133.8,162.577,139.235,167.891,143.2,171.634,147.164,175.571,146.126,174.508
2025-06-04,98.0,131.631,131.631,156.327,127.537,153.527,128.625,155.59,132.55,160.45,137.723,166.425,142.961,171.68,142.603,171.615,136.821,166.203,132.075,161.457,132.164,161.299,135.115,163.892,140.051,168.707,144.628,173.062,143.718,172.125,137.883,166.266
2025-06-05,96.0,110.521,110.521,135.217,116.562,142.552,128.062,155.028,132.694,160.594,134.422,163.124,141.277,169.996,133.559,162.571,117.649,147.031,122.961,152.343,132.979,162.114,136.145,164.922,137.305,165.961,143.433,171.868,134.965,163.372,119.685,148.068
2025-06-06,71.3,119.325,119.325,144.021,123.453,149.444,129.362,156.328,130.8,158.699,130.509,159.21,131.011,159.73,127.505,156.517,124.033,153.415,127.628,157.01,132.063,161.199,132.527,161.304,132.03,160.686,132.603,161.038,128.122,156.529,124.423,152.806
2025-06-07,73.0,129.838,129.838,154.535,127.927,153.918,125.791,152.757,125.825,153.725,126.135,154.837,125.622,154.341,129.211,158.223,133.608,162.99,130.919,160.301,128.048,157.184,127.187,155.964,127.075,155.731,126.554,154.988,129.717,158.124,133.658,162.04
2025-06-08,78.0,124.418,124.418,149.114,119.57,145.561,117.864,144.83,120.362,148.261,124.207,152.909,127.473,156.192,131.349,160.361,131.731,161.113,125.77,155.151,122.457,151.592,123.817,152.594,127.005,155.661,130.002,158.436,133.348,161.755,133.099,161.482
2025-06-09,81.0,123.934,123.934,148.63,116.493,142.484,114.841,141.806,119.458,147.357,126.409,155.111,132.298,161.017,135.991,165.003,133.046,162.428,124.441,153.823,120.896,150.031,124.208,152.985,130.505,159.161,135.762,164.197,138.47,166.877,135.221,163.604
2025-06-10,88.0,121.794,121.794,146.491,112.863,138.854,111.541,138.507,117.883,145.782,127.152,155.854,134.628,163.347,138.022,167.034,132.277,161.659,122.289,151.671,118.757,147.892,123.803,152.58,132.408,161.064,139.11,167.545,140.777,169.184,135.316,163.698
2025-06-11,101.0,114.943,114.943,139.639,109.103,135.093,110.687,137.653,117.347,145.246,125.574,154.276,133.601,162.32,134.873,163.885,125.609,154.991,118.749,148.131,118.179,147.315,123.526,152.303,130.922,159.578,138.163,166.597,137.601,166.008,129.113,157.495
2025-06-12,108.0,101.198,101.198,125.895,106.747,132.738,117.776,144.741,123.129,151.029,125.394,154.095,133.511,162.23,127.527,156.539,110.594,139.976,115.131,144.513,124.434,153.57,128.272,157.049,129.478,158.134,136.838,165.272,129.909,158.316,113.949,142.331
2025-06-13,133.0,114.159,114.159,138.856,118.709,144.7,124.456,151.422,125.952,153.851,125.363,154.065,125.632,154.351,122.414,151.426,118.968,148.35,122.944,152.326,127.364,156.499,127.965,156.742,126.959,155.615,127.5,155.934,123.267,151.674,119.797,148.179
2025-06-14,162.2,131.125,131.125,155.821,130.646,156.637,128.232,155.198,127.142,155.042,125.763,154.465,123.354,152.073,126.461,155.473,132.629,162.011,131.54,160.922,128.903,158.039,127.176,155.953,125.424,154.08,123.349,151.783,126.316,154.723,132.03,160.412
2025-06-15,158.0,139.051,139.051,163.747,136.176,162.166,131.955,158.921,131.202,159.102,130.919,159.62,130.502,159.221,134.874,163.886,139.725,169.107,136.249,165.631,132.358,161.493,130.966,159.743,130.272,158.928,129.794,158.228,134.55,162.957,139.143,167.526
2025-06-16,132.0,142.255,142.255,166.951,136.793,162.783,131.732,158.698,132.269,160.169,134.201,162.903,136.157,164.876,140.984,169.995,143.511,172.893,137.397,166.779,132.751,161.887,132.605,161.382,134.104,162.76,135.646,164.08,140.968,169.375,143.367,171.749
2025-06-17,151.0,137.755,137.755,162.451,131.034,157.024,126.903,153.869,129.167,157.066,133.386,162.088,136.885,165.604,140.999,170.011,141.22,170.602,133.712,163.093,129.336,158.472,130.789,159.566,134.565,163.221,137.51,165.945,141.631,170.038,141.733,170.115
2025-06-18,149.0,133.584,133.584,158.28,128.924,154.914,127.571,154.537,130.211,158.111,134.385,163.087,136.887,165.606,138.377,167.389,137.585,166.968,132.329,161.711,130.044,159.179,131.983,160.76,135.958,164.614,138.181,166.616,139.038,167.445,138.032,166.415
2025-06-19,113.0,122.315,122.315,147.011,129.161,155.152,138.33,165.296,140.055,167.954,138.955,167.656,140.853,169.572,133.307,162.319,124.767,154.149,131.244,160.626,139.734,168.87,140.502,169.279,139.362,168.018,141.052,169.486,133.269,161.676,124.626,153.009
2025-06-20,144.0,132.368,132.368,157.064,137.443,163.434,140.603,167.569,138.873,166.772,135.394,164.095,130.999,159.718,128.328,157.34,131.833,161.215,136.924,166.306,139.473,168.608,137.456,166.233,134.206,162.863,130.526,158.96,127.302,155.71,130.281,158.664
2025-06-21,160.0,145.484,145.484,170.18,146.07,172.06,142.298,169.263,138.74,166.64,134.873,163.574,129.759,158.478,133.442,162.453,143.073,172.455,143.674,173.056,140.208,169.343,136.569,165.346,132.75,161.406,128.227,156.661,131.963,160.37,141.192,169.574
2025-06-22,153.6,147.199,147.199,171.896,144.543,170.534,139.205,166.171,137.104,165.003,135.498,164.199,134.05,162.769,139.055,168.067,145.648,175.03,142.681,172.062,138.192,167.327,135.683,164.46,133.836,162.492,132.413,160.848,138.127,166.534,144.455,172.837
2025-06-23,145.0,145.734,145.734,170.43,139.9,165.89,134.109,161.075,134.248,162.147,135.887,164.589,138.089,166.808,143.645,172.657,146.384,175.766,139.981,169.363,134.877,164.013,134.345,163.122,135.548,164.205,137.289,165.724,143.535,171.942,146.218,174.6
2025-06-24,168.0,140.947,140.947,165.643,133.699,159.689,128.847,155.813,130.887,158.787,135.046,163.747,138.896,167.615,143.564,172.576,143.701,173.083,135.781,165.163,130.985,160.12,132.248,161.025,135.958,164.614,139.264,167.699,144.116,172.523,144.251,172.633
2025-06-25,158.0,136.598,136.598,161.295,131.043,157.033,129.06,156.026,131.844,159.744,136.477,165.179,139.693,168.412,141.453,170.464,139.958,169.34,133.938,163.32,131.322,160.457,133.437,162.214,137.879,166.535,140.834,169.268,142.103,170.51,140.537,168.92
2025-06-26,119.4,125.655,125.655,150.351,131.177,157.168,139.822,166.788,142.062,169.961,141.946,170.648,145.186,173.905,137.764,166.776,127.748,157.131,132.999,162.381,141.254,170.389,142.52,171.297,142.382,171.039,145.31,173.744,137.813,166.22,127.834,156.216
2025-06-27,148.0,135.571,135.571,160.268,140.068,166.059,143.391,170.357,142.113,170.012,139.3,168.002,136.043,164.762,132.638,161.649,134.255,163.637,138.891,168.273,141.954,171.089,140.409,169.186,137.896,166.552,135.268,163.702,131.555,159.962,132.736,161.118
2025-06-28,150.0,146.01,146.01,170.706,145.564,171.554,141.717,168.683,138.881,166.78,136.156,164.858,131.706,160.425,134.731,163.743,143.378,172.76,142.981,172.363,139.546,168.682,136.639,165.416,134.022,162.678,130.211,158.645,133.357,161.764,141.545,169.927
2025-06-29,155.0,144.469,144.469,169.165,140.751,166.742,135.941,162.907,135.091,162.99,135.181,163.883,134.859,163.578,139.184,168.196,144.105,173.487,140.0,169.382,135.726,164.862,134.375,163.152,134.229,162.885,133.886,162.32,138.686,167.093,143.314,171.696
2025-06-30,131.4,141.683,141.683,166.379,135.199,161.19,130.274,157.24,131.623,159.522,134.792,163.494,137.798,166.517,142.487,171.499,143.758,173.14,136.618,166.0,131.927,161.063,132.508,161.285,135.254,163.91,137.793,166.227,142.824,171.232,143.986,172.368
2025-07-01,150.0,136.088,136.088,160.784,128.484,154.475,124.679,151.645,127.861,155.761,133.387,162.088,137.828,166.547,141.582,170.594,140.39,169.772,132.024,161.406,127.724,156.859,130.05,158.827,135.131,163.787,139.06,167.494,142.586,170.993,141.338,169.72
2025-07-02,149.0,130.012,130.012,154.708,126.18,152.17,127.044,154.01,130.833,158.732,135.703,164.405,140.32,169.039,139.816,168.828,134.586,163.968,130.124,159.506,130.15,159.285,133.035,161.812,137.615,166.271,141.792,170.227,140.796,169.203,135.562,163.944
2025-07-03,114.0,118.677,118.677,143.373,126.293,152.283,137.749,164.715,140.697,168.597,140.392,169.094,144.558,173.277,135.059,164.071,121.951,151.333,129.133,158.515,139.941,169.076,141.706,170.483,141.269,169.925,144.999,173.433,135.385,163.792,122.368,150.751
2025-07-04,129.3,129.115,129.115,153.812,135.171,161.161,140.425,167.391,139.604,167.503,136.581,165.282,133.72,162.439,129.115,158.127,129.003,158.385,135.049,164.431,139.709,168.844,138.466,167.243,135.623,164.279,133.364,161.799,128.311,156.718,127.799,156.181
2025-07-05,103.0,142.499,142.499,167.196,142.449,168.44,138.987,165.953,136.283,164.182,133.449,162.151,129.057,157.776,132.028,161.04,140.553,169.936,140.398,169.78,137.205,166.34,134.329,163.106,131.492,160.148,127.732,156.166,130.832,159.239,138.844,167.226
2025-07-06,140.0,132.344,132.344,157.04,128.718,154.709,125.438,152.403,126.031,153.931,127.335,156.036,128.554,157.273,132.822,161.834,135.651,165.034,131.186,160.568,127.561,156.697,127.249,156.026,127.969,156.625,129.047,157.481,133.386,161.793,135.912,164.295
2025-07-07,116.0,131.779,131.779,156.476,125.364,151.354,121.905,148.871,124.491,152.39,128.815,157.516,132.951,161.67,137.309,166.321,136.86,166.242,129.479,158.861,125.366,154.501,126.921,155.698,130.588,159.244,134.28,162.715,138.586,166.993,137.937,166.319
2025-07-08,126.0,128.264,128.264,152.96,120.358,146.348,117.527,144.493,121.876,149.776,128.561,157.262,134.355,163.074,138.052,167.064,135.131,164.513,126.165,155.547,122.248,151.383,125.448,154.225,131.464,160.12,136.65,165.084,139.85,168.257,136.859,165.241
2025-07-09,134.0,122.004,122.004,146.7,117.077,143.068,118.097,145.063,123.207,151.106,129.608,158.31,135.714,164.433,136.001,165.013,129.462,158.844,123.567,152.949,123.227,152.362,127.086,155.863,132.91,161.566,138.412,166.847,137.805,166.212,131.405,159.788
2025-07-10,111.0,112.408,112.408,137.104,119.161,145.151,130.515,157.481,134.498,162.398,135.341,164.043,140.873,169.592,132.376,161.388,117.75,147.132,123.903,153.285,134.244,163.379,136.869,165.646,137.274,165.93,142.308,170.743,133.297,161.704,119.176,147.558
2025-07-11,135.0,124.787,124.787,149.483,130.189,156.18,135.461,162.427,135.356,163.256,133.184,161.885,131.05,159.769,126.846,155.858,126.189,155.571,131.383,160.765,135.807,164.942,135.083,163.86,132.944,161.6,131.322,159.756,126.47,154.877,125.457,153.839
2025-07-12,158.0,141.834,141.834,166.531,141.941,167.932,138.557,165.523,135.853,163.752,132.945,161.646,128.478,157.197,131.448,160.46,139.963,169.345,139.96,169.342,136.824,165.96,133.949,162.726,131.019,159.675,127.192,155.626,130.242,158.649,138.291,166.673
2025-07-13,136.0,142.229,142.229,166.926,139.438,165.429,134.857,161.823,133.635,161.534,132.934,161.635,131.968,160.687,136.286,165.298,141.786,171.168,138.554,167.936,134.493,163.628,132.785,161.562,131.769,160.425,130.872,159.306,135.698,164.105,140.913,169.295
2025-07-14,117.6,137.599,137.599,162.296,131.658,157.649,127.038,154.003,128.445,156.344,131.312,160.014,134.4,163.119,139.252,168.263,140.368,169.75,133.602,162.984,129.131,158.266,129.657,158.434,131.931,160.587,134.537,162.971,139.747,168.154,140.796,169.179
2025-07-15,148.0,131.157,131.157,155.853,123.891,149.881,120.446,147.412,123.903,151.803,129.385,158.086,134.251,162.97,138.201,167.213,136.534,165.916,128.273,157.655,124.21,153.345,126.627,155.404,131.461,160.117,135.743,164.178,139.491,167.898,137.79,166.172
2025-07-16,141.7,128.454,128.454,153.151,123.619,149.609,123.165,150.131,126.883,154.782,132.044,160.746,135.959,164.678,136.793,165.805,133.599,162.981,128.03,157.412,126.525,155.661,129.361,158.138,134.155,162.811,137.749,166.183,137.899,166.306,134.637,163.019
2025-07-17,118.8,119.221,119.221,143.917,125.898,151.889,135.956,162.922,138.65,166.55,138.452,167.154,141.884,170.603,133.59,162.602,122.44,151.822,128.659,158.041,138.025,167.16,139.618,168.395,139.261,167.918,142.371,170.806,133.879,162.286,122.778,151.16
2025-07-18,136.4,132.334,132.334,157.031,137.473,163.464,141.193,168.159,139.891,167.791,136.771,165.473,133.152,161.871,129.684,158.696,131.521,160.903,136.707,166.088,139.961,169.097,138.382,167.159,135.481,164.137,132.538,160.972,128.659,157.066,130.062,158.444
2025-07-19,154.0,144.982,144.982,169.678,144.978,170.968,141.134,168.1,138.058,165.958,134.856,163.558,130.278,158.997,133.705,162.717,142.603,171.985,142.573,171.955,139.08,168.216,135.926,164.703,132.746,161.402,128.748,157.182,132.312,160.719,140.801,169.183
2025-07-20,155.0,145.266,145.266,169.962,142.147,168.137,137.031,163.997,135.586,163.486,134.794,163.495,133.864,162.583,138.451,167.463,144.095,173.477,140.628,170.01,136.258,165.394,134.406,163.183,133.338,161.994,132.463,160.898,137.688,166.095,143.104,171.486
2025-07-21,141.0,145.318,145.318,170.014,139.378,165.369,133.737,160.703,134.14,162.04,136.134,164.836,138.222,166.941,143.229,172.241,145.672,175.054,139.22,168.602,134.234,163.37,134.074,162.851,135.669,164.325,137.415,165.849,143.067,171.474,145.462,173.845
2025-07-22,162.5,141.248,141.248,165.944,134.231,160.221,129.503,156.468,131.505,159.405,135.622,164.324,138.883,167.602,142.927,171.939,143.262,172.644,135.681,165.062,131.021,160.156,132.423,161.2,136.164,164.82,139.069,167.503,143.282,171.689,143.6,171.982
2025-07-23,155.0,137.069,137.069,161.765,132.985,158.976,132.019,158.985,134.506,162.406,138.286,166.988,141.113,169.832,141.44,170.452,139.051,168.433,134.636,164.018,133.32,162.455,135.29,164.067,138.932,167.588,141.627,170.061,141.71,170.117,139.304,167.686
2025-07-24,114.0,124.502,124.502,149.198,131.619,157.61,141.36,168.326,143.324,171.224,142.308,171.01,145.087,173.806,136.395,165.407,125.643,155.025,132.575,161.956,142.094,171.229,143.19,171.967,142.157,170.813,144.773,173.208,136.168,164.575,125.512,153.894
2025-07-25,135.0,131.099,131.099,155.795,136.456,162.447,140.483,167.449,139.305,167.205,136.204,164.905,132.662,161.381,128.838,157.85,130.242,159.624,135.665,165.047,139.255,168.39,137.782,166.559,134.876,163.532,132.094,160.529,127.862,156.269,128.866,157.248
2025-07-26,161.0,143.038,143.038,167.735,143.01,169.0,139.409,166.375,136.617,164.516,133.679,162.381,129.254,157.973,132.386,161.398,140.897,170.28,140.82,170.202,137.541,166.676,134.616,163.393,131.667,160.323,127.897,156.331,131.127,159.534,139.232,167.614
2025-07-27,139.8,144.81,144.81,169.506,141.397,167.388,136.357,163.323,135.183,163.082,134.775,163.477,134.197,162.916,138.762,167.774,143.978,173.36,140.216,169.598,135.864,165.0,134.233,163.01,133.546,162.202,133.004,161.438,138.129,166.536,143.145,171.527
2025-07-28,129.0,141.936,141.936,166.633,135.675,161.666,130.52,157.486,131.615,159.515,134.392,163.094,137.218,165.937,142.111,171.123,143.526,172.908,136.67,166.052,131.913,161.048,132.286,161.063,134.594,163.25,137.041,165.475,142.337,170.744,143.768,172.15
2025-07-29,149.7,135.726,135.726,160.422,128.161,154.152,124.145,151.111,127.252,155.151,132.594,161.296,137.149,165.868,141.145,170.157,139.833,169.215,131.513,160.895,127.161,156.297,129.392,158.169,134.217,162.874,138.288,166.723,142.129,170.536,140.88,169.262
2025-07-30,141.0,129.905,129.905,154.601,125.599,151.59,125.832,152.797,129.582,157.481,134.569,163.271,139.01,167.729,139.076,168.088,134.467,163.849,129.549,158.93,128.968,158.103,131.828,160.605,136.489,165.145,140.574,169.008,140.082,168.489,135.528,163.91
2025-07-31,107.6,117.433,117.433,142.129,124.38,150.371,135.278,162.243,138.43,166.33,138.534,167.235,142.806,171.525,133.898,162.91,121.115,150.497,127.592,156.973,137.796,166.931,139.721,168.498,139.623,168.279,143.513,171.947,134.382,162.79,121.751,150.133
2025-08-01,140.0,129.031,129.031,153.727,134.523,160.514,139.075,166.04,138.233,166.132,135.39,164.091,132.305,161.024,128.281,157.293,128.878,158.261,134.379,163.761,138.34,167.475,137.113,165.89,134.417,163.073,132.038,160.473,127.501,155.908,127.741,156.123
2025-08-02,153.6,143.677,143.677,168.373,143.755,169.746,140.188,167.154,137.298,165.198,134.29,162.991,129.631,158.35,132.706,161.718,141.331,170.714,141.452,170.834,138.15,167.285,135.208,163.985,132.228,160.885,128.305,156.74,131.388,159.795,139.651,168.033
2025-08-03,148.0,144.159,144.159,168.856,141.03,167.021,136.224,163.19,135.014,162.913,134.521,163.223,133.624,162.343,137.95,166.962,143.27,172.652,139.846,169.228,135.617,164.752,134.014,162.791,133.263,161.919,132.519,160.954,137.306,165.713,142.431,170.813
2025-08-04,91.0,141.411,141.411,166.107,135.434,161.424,130.45,157.416,131.463,159.362,134.086,162.787,136.614,165.333,141.346,170.358,142.951,172.333,136.393,165.775,131.713,160.848,132.059,160.836,134.223,162.879,136.444,164.878,141.546,169.953,143.136,171.518
2025-08-05,146.0,129.692,129.692,154.389,122.005,147.996,118.786,145.752,122.745,150.644,128.912,157.614,134.363,163.082,138.251,167.263,135.73,165.113,127.048,156.43,122.976,152.111,125.884,154.661,131.367,160.023,136.268,164.703,139.808,168.216,137.302,165.685
2025-08-06,144.0,128.206,128.206,152.902,123.485,149.476,123.576,150.542,127.612,155.511,133.029,161.731,137.645,166.364,138.033,167.045,133.476,162.858,128.048,157.429,127.094,156.229,130.225,159.002,135.257,163.913,139.495,167.93,139.222,167.629,134.695,163.077
2025-08-07,100.0,120.065,120.065,144.761,126.938,152.928,137.473,164.439,140.337,168.236,140.238,168.939,144.176,172.895,135.337,164.348,123.015,152.397,129.501,158.883,139.442,168.577,141.22,169.997,140.986,169.643,144.564,172.998,135.593,164.0,123.407,151.79
2025-08-08,127.6,129.669,129.669,154.365,135.293,161.283,139.86,166.826,138.921,166.82,135.944,164.646,132.736,161.455,128.621,157.633,129.284,158.666,134.929,164.311,138.931,168.066,137.655,166.432,134.845,163.501,132.332,160.767,127.747,156.154,128.042,156.424
2025-08-09,150.0,143.04,143.04,167.737,143.192,169.182,139.693,166.659,136.838,164.738,133.816,162.518,129.168,157.887,132.24,161.252,140.861,170.243,141.002,170.384,137.729,166.865,134.81,163.587,131.794,160.45,127.845,156.279,130.936,159.343,139.172,167.555
2025-08-10,157.0,145.675,145.675,170.371,142.628,168.619,137.598,164.564,136.133,164.032,135.362,164.063,134.198,162.917,138.581,167.593,144.288,173.671,140.975,170.357,136.64,165.775,134.844,163.621,133.846,162.502,132.825,161.26,137.763,166.17,143.26,171.643
2025-08-11,133.0,147.981,147.981,172.677,142.05,168.041,136.259,163.225,136.432,164.331,138.323,167.024,139.909,168.628,144.671,173.683,147.478,176.86,141.222,170.604,136.147,165.283,135.928,164.705,137.545,166.201,138.922,167.357,144.279,172.686,147.066,175.448
2025-08-12,144.0,143.481,143.481,168.177,136.594,162.585,131.737,158.703,133.463,161.362,137.358,166.06,140.053,168.772,143.847,172.859,144.655,174.037,137.347,166.728,132.629,161.765,133.916,162.693,137.54,166.196,139.994,168.428,143.959,172.366,144.742,173.124
2025-08-13,140.0,134.376,134.376,159.072,130.324,156.315,129.769,156.734,132.641,160.541,136.767,165.468,139.886,168.605,140.034,169.046,137.103,166.485,132.633,162.015,131.528,160.663,133.818,162.595,137.747,166.403,140.714,169.149,140.5,168.907,137.562,165.944
2025-08-14,117.0,120.609,120.609,145.305,127.668,153.659,137.749,164.715,140.176,168.075,139.592,168.294,142.658,171.377,133.975,162.987,122.823,152.205,129.564,158.946,139.146,168.282,140.609,169.386,139.909,168.565,142.804,171.238,134.033,162.44,122.99,151.372
2025-08-15,130.0,133.065,133.065,157.762,138.558,164.549,142.241,169.206,140.677,168.577,137.193,165.895,133.045,161.764,129.257,158.268,131.361,160.743,137.025,166.406,140.379,169.514,138.677,167.454,135.444,164.1,132.164,160.599,128.028,156.435,129.738,158.121
2025-08-16,151.0,144.833,144.833,169.529,145.052,171.042,141.331,168.297,138.222,166.121,134.972,163.674,130.104,158.823,133.424,162.436,142.245,171.627,142.568,171.95,139.071,168.206,136.027,164.804,132.813,161.47,128.687,157.122,131.974,160.381,140.522,168.904
2025-08-17,153.4,144.844,144.844,169.54,141.998,167.989,136.854,163.82,135.265,163.164,134.201,162.903,132.991,161.71,137.479,166.491,143.265,172.647,140.105,169.487,135.775,164.91,133.846,162.623,132.48,161.137,131.441,159.875,136.628,165.035,142.221,170.603
2025-08-18,127.0,143.675,143.675,168.371,138.011,164.002,132.555,159.521,133.001,160.9,134.911,163.612,136.85,165.569,141.685,170.697,144.018,173.4,137.858,167.24,133.024,162.16,132.929,161.706,134.397,163.053,136.112,164.547,141.547,169.954,143.891,172.274
2025-08-19,145.0,134.958,134.958,159.654,128.09,154.081,124.122,151.088,126.868,154.767,131.564,160.266,135.367,164.086,139.079,168.091,138.319,167.701,130.737,160.119,126.54,155.675,128.528,157.305,132.685,161.341,136.194,164.629,139.854,168.261,139.161,167.543
