substation,model,horizon_days,train_r2,val_r2,val_rmse,test_r2,test_rmse,test_mae,val_mape,test_mape,sigma_k_mw,z_beta_sigma_mw
Savar,BiLSTM,5,0.5691351313906977,0.38103332677710866,24.12264319528095,0.21525031661606076,27.461797869085977,19.871672720379568,11.896050481102032,13.388087928342035,24.1218,30.9133
Savar,BiLSTM,6,0.5675302325074931,0.34322550959043996,24.781284808390247,0.20704759980778764,27.60997577561028,19.82821561735995,12.230394680487795,13.37863724737812,24.7778,31.754
Savar,BiLSTM,7,0.5593672586731171,0.31304982736723497,25.155651901353615,0.186424918336211,27.981240463693855,20.005629092740705,12.391716182578026,13.525103823684365,25.1532,32.2351
Savar,BiLSTM,8,0.5553289851895611,0.2887265187959631,25.1858522229686,0.15968812231357377,28.435763034182358,20.357375938840775,12.320853323985371,13.753238087520032,25.1589,32.2424
Savar,BiLSTM,9,0.5558497207482456,0.28295760658062064,25.187030801652295,0.14107305461969777,28.763671258297872,20.627204331664686,12.31805771852411,13.92537173091514,25.148,32.2285
Savar,BiLSTM,10,0.5483615819042538,0.2762403026050908,25.247454050333438,0.11680046850646064,29.182829513928848,21.122253210848374,12.38799504157889,14.204970919138853,25.185,32.2759
Savar,BiLSTM,11,0.5355219937505855,0.2903236969407982,24.96795576251263,0.09435195214202008,29.397842752289836,21.508586489377862,12.372065431519417,14.360139632007623,24.8871,31.8941
Savar,BiLSTM,12,0.5308898597045149,0.2915072571259111,24.921154624960995,0.08812753628661585,29.487264023781577,21.63137645716558,12.330354485134789,14.4153273741627,24.819,31.8069
Savar,BiLSTM,13,0.5298897035064258,0.3038308768873479,24.704605151648366,0.09347123375728472,29.400894556143456,21.475351993509765,12.141652819345056,14.311302888427063,24.5936,31.518
Savar,BiLSTM,14,0.5318745465082263,0.30594769018564516,24.511947446520896,0.09347854095497365,29.41109208424585,21.583276675076558,12.029380746898397,14.350915264971222,24.3566,31.2143
Savar,BiLSTM,15,0.5269968499259589,0.3195837787210162,24.265533557266483,0.08124322135203332,29.600410691143388,21.67693648961088,11.877394223173487,14.428645558940314,24.1117,30.9003
Savar,BiGRU,1,0.627223375578164,0.5739288634767743,20.27627413685046,0.5816722198210488,20.10092626967326,13.938066663114672,9.746833031007268,9.334292072194197,20.2776,25.9868
Savar,BiGRU,2,0.5987104952836061,0.4996491712059853,21.832383918523057,0.45916018679634596,22.867389778490153,16.07370099002587,10.446382164630965,10.78650779125226,21.8617,28.017
Savar,BiGRU,3,0.5692178080153769,0.43377948316006165,23.11796700937784,0.342587521378126,25.223323455655954,17.483232097619126,10.98802795630959,11.80831089023832,23.1504,29.6685
Savar,BiGRU,4,0.5397044222917553,0.39550733682717054,23.82570775411202,0.2615227119994067,26.626895050350097,18.74369470974986,11.447427474539639,12.67743352487728,23.8566,30.5735
Savar,BiGRU,5,0.5232613982206484,0.34699450029531786,24.777054696037954,0.22532126544833997,27.285015754134786,19.470859438913195,12.06225601779227,13.190286527648768,24.8059,31.79
Savar,BiGRU,6,0.5226748963949299,0.30715649666854183,25.45266464655805,0.22060428152619338,27.37294182678934,19.69188749701811,12.548019272443145,13.307970207452295,25.4671,32.6374
Savar,BiGRU,7,0.5076098400518869,0.2790640659024519,25.77040799773795,0.20525658118983425,27.65550635963341,19.629949527616915,12.81270918850503,13.373147181264503,25.8039,33.069
Savar,BiGRU,8,0.5088219824260135,0.2684863496618006,25.541685889918767,0.1980901545584809,27.778411561358023,19.3584237775939,12.578736189310554,13.273583754075377,25.5757,32.7766
Savar,BiGRU,9,0.49781600870727793,0.2627682426170632,25.539157956292467,0.15840950557382172,28.471910756168832,20.013744463139126,12.538129460446843,13.685495423092831,25.5717,32.7714
Savar,BiGRU,10,0.48639050229849223,0.27416765427413403,25.28357908134036,0.13622858222430123,28.86007115781625,20.74152437719998,12.513808953608594,14.073127240360142,25.3056,32.4304
Savar,BiGRU,11,0.4777767572269672,0.2899276311669797,24.97492201834067,0.13292156171404945,28.765036421031635,20.947452590470746,12.501841756279743,14.080664952885346,24.9801,32.0133
Savar,BiGRU,12,0.4791539766324049,0.2912643825452047,24.925425802333923,0.14227866358149155,28.5983208676763,21.05335049171001,12.532375867363513,14.046803711564568,24.8869,31.8938
Savar,BiGRU,13,0.48024393846576696,0.3023306435121035,24.731209841557067,0.16078028724399807,28.288348124996197,20.62151017993534,12.318449643951562,13.792607676737703,24.7094,31.6663
Savar,BiGRU,14,0.473717547602052,0.2892623587215838,24.804836754927827,0.14603554929227625,28.545785781744065,20.867435671249233,12.308352498982964,13.920403322048545,24.7528,31.722
Savar,BiGRU,15,0.4774511282929442,0.2955670575317543,24.69007132009175,0.1565520818745183,28.361330044855027,20.47303034195543,12.229317364491354,13.713810541896077,24.6507,31.5911
Savar,BiLSTM+BiGRU,1,0.6384417894246859,0.527584588281536,21.350552874278023,0.4135069800134721,23.80066773434485,16.38736889230376,10.638435593985701,11.367705688951073,21.376,27.3945
Savar,BiLSTM+BiGRU,2,0.6190791222764148,0.49197484994984353,21.999178033811926,0.36731052421712673,24.733044142208875,17.03704709020721,10.779533486107406,11.825050583573322,22.0145,28.2127
Savar,BiLSTM+BiGRU,3,0.6091106843168896,0.45650635959173647,22.649262856854026,0.32661674980941713,25.527864867933143,17.366169738845585,11.002846255566713,12.119074395688305,22.6583,29.0378
Savar,BiLSTM+BiGRU,4,0.5910423439695932,0.4236608225720153,23.26426651801391,0.2739485658027214,26.40192839161129,17.8039199501806,11.300136978370432,12.44617687858861,23.2781,29.8321
Savar,BiLSTM+BiGRU,5,0.5770506859977047,0.3860112986571467,24.025445513447558,0.22642824785140414,27.26551423128433,18.366995929239074,11.791487093435325,12.869038342604261,24.0397,30.8081
Savar,BiLSTM+BiGRU,6,0.5775155276811502,0.36003784049690135,24.462048819368057,0.20147285259493775,27.706859936684726,18.40560732071594,12.012262398363747,12.98567266763271,24.475,31.3659
Savar,BiLSTM+BiGRU,7,0.5787198465174799,0.3207273722682078,25.014683662171294,0.19069308562611298,27.907746531530062,18.843589658852036,12.40796731340496,13.158913871325678,25.05,32.1029
Savar,BiLSTM+BiGRU,8,0.5774941634850458,0.2780073744995091,25.37492242259639,0.17583548666070015,28.16122812777334,18.791216912611617,12.451873929061879,13.153463001195265,25.4093,32.5633
Savar,BiLSTM+BiGRU,9,0.5591678459389753,0.26051076329648715,25.578229830306388,0.12918428884998656,28.9620521292648,19.587689194059738,12.449695399210468,13.640399244136987,25.6127,32.824
Savar,BiLSTM+BiGRU,10,0.5483788643278207,0.24693877305654488,25.753457108221305,0.11554005959936708,29.203645413024702,19.99127180095228,12.555997272657796,13.862976592339349,25.7861,33.0462
Savar,BiLSTM+BiGRU,11,0.5418595356483842,0.26875813622037115,25.3444784013059,0.11297976841197754,29.093937239813485,19.890337220366977,12.499840230483294,13.744795710072466,25.3731,32.5169
Savar,BiLSTM+BiGRU,12,0.5444952436277688,0.27804731381721626,25.156766865527807,0.12100650655194378,28.95077925412298,19.615153261946762,12.441370009556817,13.578921591692763,25.1746,32.2626
Savar,BiLSTM+BiGRU,13,0.555609334572377,0.3098489299494084,24.59759356542209,0.1322358954019337,28.765411444879277,19.11843207481855,12.096629095561221,13.338041283773713,24.6202,31.552
Savar,BiLSTM+BiGRU,14,0.5528211836425587,0.3119785376091134,24.40521892844632,0.1158916556888917,29.045232089117604,19.64002804592491,11.986606905821635,13.592406557297092,24.3918,31.2593
Savar,BiLSTM+BiGRU,15,0.5483361465831678,0.3199008264658151,24.259879496664997,0.09622326172228879,29.358106263485144,20.233736100388725,11.834640513321247,13.861280713580257,24.192,31.0034
Savar,BiGRU+BiLSTM,1,0.6342440063605217,0.5362157723231165,21.15461298610339,0.4735440885152923,22.549593687680577,16.295284089386605,10.467639166739904,10.841504278388234,21.1788,27.1417
Savar,BiGRU+BiLSTM,2,0.6106717188886943,0.46394825369113246,22.597854370526782,0.3909989675426855,24.26561383070027,17.35661825621817,10.999048366725942,11.633500225186957,22.6215,28.9906
Savar,BiGRU+BiLSTM,3,0.5662146912913063,0.41475080391619,23.50321382153784,0.27627419125572883,26.464906722417,18.419898246284507,11.318269105077201,12.717806542867734,23.5091,30.1281
Savar,BiGRU+BiLSTM,4,0.5405499498147424,0.36902212905379217,24.342061623887986,0.21700314416652122,27.417759591018736,19.568259889150706,11.818640979878401,13.250696375288287,24.3728,31.235
Savar,BiGRU+BiLSTM,5,0.5121188483272097,0.3289912783811062,25.116281538447982,0.189233952290352,27.91329904905383,19.711341469720992,12.342269394992702,13.499110225030137,25.1458,32.2257
Savar,BiGRU+BiLSTM,6,0.5195927121621484,0.2825841172229727,25.900084117441114,0.18404066678443665,28.007653430388295,20.1670271301181,12.915969453806195,13.666328788434415,25.9262,33.2258
Savar,BiGRU+BiLSTM,7,0.4934482788409118,0.2834470181767199,25.69195257729794,0.1718421257284749,28.23089925943277,19.368006357217876,12.55610209690919,13.471840239262672,25.6752,32.9041
Savar,BiGRU+BiLSTM,8,0.488427015725733,0.25420666598995234,25.789777243262133,0.1548005070175814,28.518340445812246,19.85220256738407,12.611042933449143,13.696090107271477,25.8183,33.0875
Savar,BiGRU+BiLSTM,9,0.48948578577892443,0.26968708160032107,25.419034360560357,0.15430727811163003,28.541217783275773,19.787226008964176,12.378298938195192,13.678486082296956,25.441,32.6039
Savar,BiGRU+BiLSTM,10,0.4854064921954502,0.2504236486497321,25.693799499309,0.12119039327401004,29.110212845266446,21.54435478251287,12.812839982788688,14.414752772460837,25.6675,32.8942
Savar,BiGRU+BiLSTM,11,0.4617189322022265,0.29191313739438784,24.939980103718888,0.1329600061664752,28.76439872305444,20.15553396469425,12.212836081976288,13.836481397904512,24.9499,31.9746
Savar,BiGRU+BiLSTM,12,0.4600741857691576,0.28838398484552763,24.976024600346967,0.13187224957820898,28.771284220294373,19.969070651386847,12.17338162820805,13.75593086732663,24.9813,32.0148
Savar,BiGRU+BiLSTM,13,0.46139277408167934,0.2981749377284526,24.804756886282608,0.15287650470562764,28.421245971359628,19.715317299805303,12.001103283202958,13.570339845928608,24.8111,31.7967
Savar,BiGRU+BiLSTM,14,0.46979517735084453,0.2799830459445981,24.96623627519547,0.10120394946351818,29.28550274977058,21.26440564049935,12.19168954024088,14.287046731123224,24.9591,31.9863
Savar,BiGRU+BiLSTM,15,0.45585385561174707,0.30410079669704626,24.540063683299067,0.11509681230399338,29.04994659516019,21.211586187850337,12.059611404707926,14.209953086908387,24.5352,31.4431
Savar,CNN+BiLSTM+BiGRU,1,0.5163577212572692,0.4120091424495671,23.819485894090064,0.2703006533840092,26.547870852196514,19.475386098291093,12.07981461805263,13.21591207292382,23.8075,30.5105
Savar,CNN+BiLSTM+BiGRU,2,0.5114270319631375,0.3847852993614723,24.20901949679896,0.2513348649105974,26.90457101606208,19.523017685017074,12.140709191115082,13.330345510463934,24.1636,30.967
Savar,CNN+BiLSTM+BiGRU,3,0.4988496650261528,0.3635733725274126,24.50930575027011,0.21650282631898787,27.536076186454732,19.78101761638289,12.200996265083823,13.557626377654696,24.4505,31.3345
Savar,CNN+BiLSTM+BiGRU,4,0.4881231894534246,0.3337413746762533,25.01334167997302,0.17638846354942928,28.119860742270443,20.727768172156278,12.586010180347287,13.973004032989362,25.039,32.0887
Savar,CNN+BiLSTM+BiGRU,5,0.48648825440977317,0.30173878219757855,25.62124449553687,0.17454957092831735,28.164943895322672,20.5251859655168,12.932835216590313,13.913487381271914,25.6344,32.8518
Savar,CNN+BiLSTM+BiGRU,6,0.4835456236792779,0.27310061425260423,26.07070838772326,0.1738208355801275,28.182504544119617,20.358777361984664,13.168345655117081,13.856127549852534,26.0776,33.4198
Savar,CNN+BiLSTM+BiGRU,7,0.47318908112377234,0.24852175270633903,26.31062500478938,0.15340068721253486,28.54349179207122,20.551747997984716,13.308438042526538,13.991530078037071,26.324,33.7356
Savar,CNN+BiLSTM+BiGRU,8,0.4692401717128106,0.22543011600194673,26.28261939315251,0.13097464898001077,28.917507586064527,20.831679616645964,13.209659385227166,14.145269566125101,26.3151,33.7241
Savar,CNN+BiLSTM+BiGRU,9,0.4797586437959004,0.22979490950688974,26.10404137164738,0.11147406988144326,29.255077717297972,21.27134596085563,13.107492042221025,14.368128351699685,26.1407,33.5007
Savar,CNN+BiLSTM+BiGRU,10,0.47535374599446545,0.2295292003092907,26.049445584435126,0.0845739422375813,29.710476578003323,21.86732199008749,13.088612333635375,14.68619182593695,26.0791,33.4217
Savar,CNN+BiLSTM+BiGRU,11,0.452870704200412,0.2530443203396958,25.615347456853566,0.055426974630572,30.022959777349143,22.038017361881177,12.824716595270393,14.791587843194298,25.6518,32.8741
Savar,CNN+BiLSTM+BiGRU,12,0.4461796699209688,0.25639880532687376,25.53115699518828,0.05393817624808794,30.034968905885695,22.16042923850904,12.692517894534452,14.823406869196903,25.5651,32.763
Savar,CNN+BiLSTM+BiGRU,13,0.4527527562136099,0.27315908474608375,25.242956662419335,0.06340972030190972,29.884402198132168,22.07336891711616,12.479614292237025,14.744174043688673,25.271,32.3861
Savar,CNN+BiLSTM+BiGRU,14,0.4338627783195619,0.27165390421228863,25.11022551747867,0.053740106440131274,30.04881313689163,22.46580058448902,12.403235027749854,14.907018000251751,25.1164,32.188
Savar,CNN+BiLSTM+BiGRU,15,0.4414247873963295,0.29339491679443686,24.72810831937862,0.05853657028854353,29.963958437580796,22.471914541698432,12.182627554380167,14.875488507910253,24.713,31.6709
Savar,CNN+BiGRU+BiLSTM,1,0.5612582996787747,0.4788533153983875,22.424722970765607,0.34407038268758805,25.1701809731691,18.44790715929993,11.290177706849853,12.445959197911865,22.4483,28.7687
Savar,CNN+BiGRU+BiLSTM,2,0.5416899438919851,0.43521579333717586,23.19557377565561,0.2935192729793885,26.135597111281502,18.94703728682998,11.558072959324814,12.84096338232515,23.2137,29.7496
Savar,CNN+BiGRU+BiLSTM,3,0.5476310208286677,0.42074215905405643,23.382599943195093,0.26060722088447263,26.7498246801393,19.584027767087633,11.522020226749099,13.194417364538058,23.4149,30.0074
Savar,CNN+BiGRU+BiLSTM,4,0.5209549213680862,0.3770769141580387,24.18619257796876,0.21560973799062455,27.442144806333324,20.14372536303539,11.989553524327317,13.536123892694013,24.2205,31.0398
Savar,CNN+BiGRU+BiLSTM,5,0.5050180410169269,0.3336235552580633,25.029436867818898,0.19216956117332096,27.86271920699287,20.674571105173314,12.564367032482474,13.797704054578148,25.0609,32.1168
Savar,CNN+BiGRU+BiLSTM,6,0.5061677456709399,0.30209015845337084,25.545554980833224,0.19066811166817788,27.89367861399392,20.51126625686786,12.836334181395781,13.750614778792928,25.5787,32.7805
Savar,CNN+BiGRU+BiLSTM,7,0.49493292478967965,0.274606118497403,25.849961581119814,0.18013173721165876,28.08925249807919,20.463317088190255,12.943595211615733,13.773860734046506,25.8856,33.1737
Savar,CNN+BiGRU+BiLSTM,8,0.48787004340189044,0.24796215780309605,25.897520747023993,0.14333995326371352,28.71103784146544,21.192094251857757,12.884435683288878,14.132446126866826,25.9042,33.1976
Savar,CNN+BiGRU+BiLSTM,9,0.48716201052679997,0.2444742265647062,25.854086578444477,0.11668118085902013,29.16922863149743,21.349896004629723,12.765461479641955,14.27003140542661,25.8614,33.1428
Savar,CNN+BiGRU+BiLSTM,10,0.47600980209940313,0.24018702354407928,25.868648861615668,0.09769083060851502,29.49685194841478,21.92411677215361,12.839345115690437,14.557116644940407,25.8558,33.1355
Savar,CNN+BiGRU+BiLSTM,11,0.4603220660041675,0.2645502563044927,25.417295306551523,0.08343510611134863,29.574495463520666,22.137948311339713,12.643019222083884,14.627401410149824,25.4086,32.5624
Savar,CNN+BiGRU+BiLSTM,12,0.4530434411138451,0.2666923596325096,25.3538292826657,0.08727101351819211,29.501109482404445,22.229152901570327,12.616506709032446,14.625358961555419,25.3258,32.4563
Savar,CNN+BiGRU+BiLSTM,13,0.45514202194047915,0.2797142114839216,25.12887010682287,0.10256979604376915,29.25297841189534,21.851210829282284,12.437787469663899,14.424316640605749,25.1112,32.1813
Savar,CNN+BiGRU+BiLSTM,14,0.47195219041707737,0.2700269753901915,25.138254611001834,0.07271683900104164,29.745980780143014,22.66478005347907,12.38864186997748,14.78585939795543,24.9693,31.9995
Savar,CNN+BiGRU+BiLSTM,15,0.465736741139804,0.28784063316024944,24.825105978774047,0.0671820010478833,29.826062061939,22.73282296807994,12.211276434523274,14.829594725643691,24.6549,31.5965
Shyampur,BiLSTM,1,0.687021755624093,0.3834976564028537,19.261053564825087,0.5421142360405568,21.943926128274825,16.418291066897346,11.58274458183744,15.249960867444964,19.2885,24.7192
Shyampur,BiLSTM,2,0.6547675853484292,0.26680208033214714,20.982428428048806,0.4920051023643177,23.123301194291475,16.904447579238756,12.702395861191377,15.986523794562437,21.012,26.928
Shyampur,BiLSTM,3,0.6157045465399502,0.15811731289140663,22.476011704074253,0.43920275718059243,24.289374989533435,17.278122786941374,13.586225389377226,16.674907859217424,22.5032,28.839
Shyampur,BiLSTM,4,0.5629664238265566,0.06883847117439135,23.642545360374573,0.3440165791065164,26.294471784000052,18.4296789458034,14.462922664506836,18.117675562981244,23.6724,30.3373
Shyampur,BiLSTM,5,0.5304783834018805,0.016582918260931834,24.339472662977144,0.2714860308583166,27.724536661774888,19.152372864290207,15.102773846310768,19.11324631217508,24.3731,31.2354
Shyampur,BiLSTM,6,0.5056412183796958,-0.007690467768764586,24.648036132255026,0.2119798911970039,28.833445142755018,19.82997538528013,15.365947322126065,19.95371385975484,24.6803,31.629
Shyampur,BiLSTM,7,0.475619710143776,-0.029060238009798844,24.87702591371673,0.16178025858059564,29.739230227230344,20.48256055308848,15.50774409744128,20.63769017726668,24.9109,31.9246
Shyampur,BiLSTM,8,0.4470360292308382,-0.05277298130746377,25.028989027108437,0.12172115767100178,30.449908575823827,20.962458155309232,15.620514140766353,21.16697535383876,25.0636,32.1202
Shyampur,BiLSTM,9,0.4509358346003992,-0.019526773580341272,24.522531470694112,0.09894340379611033,30.8468224614923,21.17808576283475,15.308440345928128,21.360242533249917,24.5564,31.4702
Shyampur,BiLSTM,10,0.45514531798836155,-0.010301042725991083,24.412623502933723,0.0798731724388867,31.18197528852884,21.491310044231255,15.15320166586507,21.58434950258215,24.445,31.3276
Shyampur,BiLSTM,11,0.45324789049433223,-0.009747363246260798,24.41458687474662,0.05646077467536559,31.58305394007492,21.855799141345138,15.134271752945658,21.836931364806368,24.4489,31.3325
Shyampur,BiLSTM,12,0.4623885762680947,-0.0044709335407771,24.36008703719116,0.041959664563114396,31.84661895283026,21.899930430890233,15.055973775206713,22.00009901344448,24.3945,31.2627
Shyampur,BiLSTM,13,0.4680619541876194,-0.004717411025620066,24.373531488959916,0.030524677599645722,32.03766510745956,21.874415367368233,14.976190173959884,22.118815054171424,24.4054,31.2768
Shyampur,BiLSTM,14,0.44438448757738613,0.0009927934454672105,24.308084189577183,-0.0023167326224928786,32.63238155723997,22.225590372761438,14.966061512285215,22.56260516939119,24.3343,31.1857
Shyampur,BiLSTM,15,0.4166361624445424,0.010928870806401147,24.18601982254229,-0.032632498418750266,33.13924678663523,22.70364491078649,14.986562868657183,23.01740351648545,24.1991,31.0124
Shyampur,BiGRU,1,0.50711284116044,0.5096672270138497,17.177427884201833,0.540824221070147,21.974816019645118,16.90752464685011,10.383015357579906,14.75688386315786,16.928,21.6942
Shyampur,BiGRU,2,0.4496082752402829,0.3951628494890784,19.057431512948813,0.4539599229827259,23.97355395315008,17.80593944703069,11.7034490380333,16.31252253659848,18.9222,24.2498
Shyampur,BiGRU,3,0.3844082041802349,0.2883912620541985,20.663985879622413,0.3406162829683491,26.337983063962014,19.21966407915667,12.742496062807557,18.307938834395625,20.5936,26.3918
Shyampur,BiGRU,4,0.33686835485636113,0.20367620607883885,21.86384625932094,0.2575154864088869,27.9744604636092,20.010235875043083,13.470198435073302,19.589149952942144,21.8349,27.9825
Shyampur,BiGRU,5,0.29933146297882407,0.14401333749110856,22.707838127332607,0.17169003145023098,29.562543629127845,20.870936434126104,14.023904966030113,20.832153898402474,22.7152,29.1108
Shyampur,BiGRU,6,0.2660807024226365,0.10486495347161773,23.230739096313066,0.11817333358706661,30.501380825714264,21.379124717834962,14.321766698538537,21.558026199191264,23.2437,29.7881
Shyampur,BiGRU,7,0.22688199578445367,0.08755285174791416,23.425125093787553,0.08151844355418403,31.130493144462505,21.809753038290516,14.439071371581738,22.037276954468222,23.4381,30.0372
Shyampur,BiGRU,8,0.1776653661411831,0.07669322301661141,23.439532975121224,0.03462097932504016,31.924103559698484,22.579326931185292,14.440790148597058,22.70581222660119,23.4608,30.0662
Shyampur,BiGRU,9,0.15503194097589734,0.0838082963099831,23.24658487994585,0.017841690833103163,32.2051366566337,22.871877610967946,14.298409666009906,22.979845154829672,23.2724,29.8247
Shyampur,BiGRU,10,0.14383951021889996,0.08271489982195612,23.261687782795125,0.024891487262170275,32.10009001795236,22.68634401984145,14.305138611069946,22.8644518650335,23.2861,29.8424
Shyampur,BiGRU,11,0.13953040123488358,0.07979891533580208,23.306893217449023,0.01455389241212135,32.276808195048915,22.82954731003853,14.325998695264028,23.006751248822244,23.3327,29.902
Shyampur,BiGRU,12,0.1331692748643254,0.08101010540020348,23.300514808236418,0.012090538328385247,32.33925470900341,22.895390288961355,14.3683141080511,23.023301453232094,23.3209,29.887
Shyampur,BiGRU,13,0.13790165762062312,0.07527995313987923,23.383075450844974,0.01711896117156886,32.25840992800432,22.705405539180852,14.361381988892166,22.95730585409284,23.4079,29.9984
Shyampur,BiGRU,14,0.13455821021300196,0.07241742326286238,23.423010468510792,0.016049283365540012,32.33202852612913,22.737420796755327,14.355539763759973,23.024505037067698,23.4508,30.0535
Shyampur,BiGRU,15,0.11802030717876044,0.07666850179717344,23.36842634581935,-0.004428799666680749,32.68355713469307,23.07899281996261,14.321386702965045,23.329313865372235,23.4011,29.9897
Shyampur,BiLSTM+BiGRU,1,0.5709279605045732,0.4434737809377305,18.3001853275209,0.558299502579497,21.552601854386424,16.452557604604156,10.862357369227933,14.40774987064135,17.9305,22.9789
Shyampur,BiLSTM+BiGRU,2,0.5171673796409556,0.3327391585048084,20.01672200992663,0.4899533988374696,23.16994964751105,17.142390435944172,12.1733172759226,15.65459643554533,19.6816,25.223
Shyampur,BiLSTM+BiGRU,3,0.4775335627484305,0.19780692458994031,21.93981264983764,0.4170359688057499,24.764769192568416,17.794528930262555,13.281063789568211,16.811932881227182,21.5542,27.6229
Shyampur,BiLSTM+BiGRU,4,0.4377211263946017,0.10342875839446597,23.199259390590065,0.3197850542068933,26.77571669918266,19.020174231078244,14.159579364785401,18.359549906461734,22.9158,29.3678
Shyampur,BiLSTM+BiGRU,5,0.3930983611463822,0.03796390884986767,24.073430002766674,0.235127856966883,28.407942288632274,19.92180301209776,14.758011382886796,19.719969853393028,23.9106,30.6427
Shyampur,BiLSTM+BiGRU,6,0.3733126462628339,-0.031972957450234984,24.943242283207127,0.1889795001722997,29.251207778442993,20.1631401496147,15.234776268027586,20.20368454291805,24.7011,31.6557
Shyampur,BiLSTM+BiGRU,7,0.35900765734095486,-0.06895409943978525,25.354648154802955,0.14691917665956444,30.00170042920606,20.67338253593105,15.43632817623117,20.76051403259857,25.1941,32.2876
Shyampur,BiLSTM+BiGRU,8,0.28171526018979076,-0.0634979473505195,25.156155501775743,0.07808227949851299,31.197217736900527,21.62452316423742,15.393872952512085,21.852572362504162,25.0344,32.0829
Shyampur,BiLSTM+BiGRU,9,0.29260352383191446,-0.07106439747576077,25.13470397619188,0.06735156157122713,31.382922365109273,21.42726478094085,15.314263134668785,21.80522567053478,25.0221,32.0671
Shyampur,BiLSTM+BiGRU,10,0.29990188718385336,-0.06517166528829876,25.066797659169946,0.04935937399071655,31.69479604271819,21.687322840511776,15.297181256298053,22.004557716696397,24.9153,31.9302
Shyampur,BiLSTM+BiGRU,11,0.2868807424300346,-0.05458019177203721,24.950704966036643,0.025971332889454413,32.089282879364866,21.936514654799428,15.156764836555833,22.29128891737634,24.8167,31.8039
Shyampur,BiLSTM+BiGRU,12,0.282196988444831,-0.03178041485426508,24.689016423992058,0.007643686833140428,32.411956916173615,22.058430659020825,14.961724033186627,22.53874956386634,24.6238,31.5567
Shyampur,BiLSTM+BiGRU,13,0.28087231411274294,-0.017692176073690336,24.5304046601027,-0.0013360760009708539,32.55985105521791,22.018002828905022,14.858846385633315,22.66375287213167,24.5043,31.4036
Shyampur,BiLSTM+BiGRU,14,0.26251203718329463,-0.0042828754939356894,24.372184098761164,-0.016602914165667837,32.86411603211006,22.322866313989405,14.761163098887323,22.903966129462273,24.3452,31.1996
Shyampur,BiLSTM+BiGRU,15,0.23793311408073903,0.016436980124803546,24.118580166774624,-0.03151581980863161,33.12132371237481,22.55678660525576,14.652872430479432,23.156030489890803,24.1308,30.9249
Shyampur,BiGRU+BiLSTM,1,0.41872139350029847,0.43766665231589796,18.39541511017928,0.47929187786048033,23.400920328367196,18.120936088297707,11.001444596262981,15.588060673406101,17.9522,23.0066
Shyampur,BiGRU+BiLSTM,2,0.3809503491011996,0.3192710141975684,20.21772384095349,0.4299212741228846,24.49557160782692,18.620873989587665,12.344883436475694,16.6114718553347,19.826,25.408
Shyampur,BiGRU+BiLSTM,3,0.33647371568778417,0.208895220876553,21.78765372595306,0.36566459663059236,25.83288319617611,19.28997682936122,13.404364247392994,17.842731907469915,21.3943,27.4178
Shyampur,BiGRU+BiLSTM,4,0.2873887676485377,0.13305849226309419,22.812696201095168,0.2733887594047919,27.67381767361698,20.37807957297562,14.067887542874482,19.30893211299127,22.5109,28.8489
Shyampur,BiGRU+BiLSTM,5,0.2597652132877859,0.0639834558992417,23.74564951160204,0.21710226690416556,28.74073516076782,20.827070019624124,14.715955651167786,20.194685653315346,23.5353,30.1617
Shyampur,BiGRU+BiLSTM,6,0.21738571052804,0.0035248403947876206,24.51048953356524,0.1678607618270157,29.629606738359772,21.289872327484026,15.194543415893227,20.924361719105658,24.324,31.1725
Shyampur,BiGRU+BiLSTM,7,0.18478485800810596,-0.008129065184388828,24.622725736420136,0.12836555854978005,30.32619839221417,21.77284174279782,15.260270993601239,21.493824730536325,24.4667,31.3554
Shyampur,BiGRU+BiLSTM,8,0.15152951079721877,-0.014596627153714348,24.57098969365036,0.09054723206543858,30.985596219431105,22.22351861378942,15.224048195247708,22.012359006350316,24.4483,31.3317
Shyampur,BiGRU+BiLSTM,9,0.14868578319925707,-0.008649269027473316,24.391363138601108,0.08059624971195112,31.15928863692661,22.229237047902796,15.060338756170125,22.134313132666925,24.2783,31.1139
Shyampur,BiGRU+BiLSTM,10,0.14795627765211883,-0.016702111599487868,24.489838184391868,0.06404499492584026,31.449030513117325,22.484002358352217,15.07633059596993,22.371735803743913,24.4203,31.2959
Shyampur,BiGRU+BiLSTM,11,0.12835606362859087,-0.030359500756939273,24.662517475407046,0.045286229864518024,31.769526022207774,22.6246187693319,15.074540502972864,22.599464276633793,24.6262,31.5598
Shyampur,BiGRU+BiLSTM,12,0.12656157712108784,-0.015190713402819078,24.4897282955718,0.036063988723511464,31.944458971065398,22.634696698851155,14.957876020711907,22.694018550184214,24.4805,31.373
Shyampur,BiGRU+BiLSTM,13,0.13544387077115982,-0.011449153659051747,24.455048153598227,0.03689393550499265,31.932251176602215,22.49583249720647,14.958671476576207,22.686976280662478,24.4454,31.3281
Shyampur,BiGRU+BiLSTM,14,0.1255924824083322,-0.007898190863218746,24.416013370751404,0.020015993052464043,32.26679086295842,22.728466584917488,14.944562331072255,22.929764230372722,24.4178,31.2927
Shyampur,BiGRU+BiLSTM,15,0.10048430671752495,-0.006946316060331581,24.403594537018126,-0.0003612972873161535,32.61731286357522,22.808529019910186,14.945472808259428,23.16136295348556,24.4273,31.3049
