src_label,src,type,dst_label,dst,rank
Substation,Dhanmondi,HAS_TOU_WINDOW,TouWindow,TOU-Dhanmondi,
Substation,Kalyanpur,HAS_TOU_WINDOW,TouWindow,TOU-Kalyanpur,
Substation,Dhanmondi,CONNECTS,TieLine,TL-Dhanmondi-Kalyanpur,
TieLine,TL-Dhanmondi-Kalyanpur,CONNECTS,Substation,Kalyanpur,
Substation,Kalyanpur,CONNECTS,TieLine,TL-Kalyanpur-Dhanmondi,
TieLine,TL-Kalyanpur-Dhanmondi,CONNECTS,Substation,Dhanmondi,
Archetype,Res-A,SUBJECT_TO,TariffClass,LT-A,
Archetype,Res-B,SUBJECT_TO,TariffClass,LT-A,
Archetype,Res-C,SUBJECT_TO,TariffClass,LT-A,
Archetype,Commercial,SUBJECT_TO,TariffClass,LT-E,
Archetype,Industrial,SUBJECT_TO,TariffClass,LT-C1,
Archetype,Hospital,SUBJECT_TO,TariffClass,LT-D1,
Archetype,Educational,SUBJECT_TO,TariffClass,LT-D1,
Archetype,Government,SUBJECT_TO,TariffClass,LT-E,
Appliance,DHNC0009-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0009-M,REGISTERS,Appliance,DHNC0009-A01,
Household,DHNC0009,HAS_APPLIANCE,Appliance,DHNC0009-A01,
Appliance,DHNC0009-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0009-M,REGISTERS,Appliance,DHNC0009-A02,
Household,DHNC0009,HAS_APPLIANCE,Appliance,DHNC0009-A02,
Appliance,DHNC0009-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0009-M,REGISTERS,Appliance,DHNC0009-A03,
Household,DHNC0009,HAS_APPLIANCE,Appliance,DHNC0009-A03,
Appliance,DHNC0009-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0009-M,REGISTERS,Appliance,DHNC0009-A04,
Household,DHNC0009,HAS_APPLIANCE,Appliance,DHNC0009-A04,
Appliance,DHNC0009-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0009-M,REGISTERS,Appliance,DHNC0009-A05,
Household,DHNC0009,HAS_APPLIANCE,Appliance,DHNC0009-A05,
Appliance,DHNC0009-A05,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0010,
Household,DHNC0010,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0010,IN_ARCHETYPE,Archetype,Res-B,
Household,DHNC0010,HAS_METER,Meter,DHNC0010-M,
Meter,DHNC0010-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A00,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A00,
Appliance,DHNC0010-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A01,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A01,
Appliance,DHNC0010-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A02,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A02,
Appliance,DHNC0010-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A03,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A03,
Appliance,DHNC0010-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A04,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A04,
Appliance,DHNC0010-A04,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A05,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A05,
Appliance,DHNC0010-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0010-M,REGISTERS,Appliance,DHNC0010-A06,
Household,DHNC0010,HAS_APPLIANCE,Appliance,DHNC0010-A06,
Appliance,DHNC0010-A06,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0011,
Household,DHNC0011,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0011,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0011,HAS_METER,Meter,DHNC0011-M,
Meter,DHNC0011-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A00,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A00,
Appliance,DHNC0011-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A01,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A01,
Appliance,DHNC0011-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A02,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A02,
Appliance,DHNC0011-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A03,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A03,
Appliance,DHNC0011-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A04,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A04,
Appliance,DHNC0011-A04,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A05,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A05,
Appliance,DHNC0011-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A06,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A06,
Appliance,DHNC0011-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0011-M,REGISTERS,Appliance,DHNC0011-A07,
Household,DHNC0011,HAS_APPLIANCE,Appliance,DHNC0011-A07,
Appliance,DHNC0011-A07,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0012,
Household,DHNC0012,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0012,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0012,HAS_METER,Meter,DHNC0012-M,
Meter,DHNC0012-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A00,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A00,
Appliance,DHNC0012-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A01,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A01,
Appliance,DHNC0012-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A02,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A02,
Appliance,DHNC0012-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A03,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A03,
Appliance,DHNC0012-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A04,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A04,
Appliance,DHNC0012-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A05,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A05,
Appliance,DHNC0012-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A06,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A06,
Appliance,DHNC0012-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A07,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A07,
Appliance,DHNC0012-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0012-M,REGISTERS,Appliance,DHNC0012-A08,
Household,DHNC0012,HAS_APPLIANCE,Appliance,DHNC0012-A08,
Appliance,DHNC0012-A08,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0013,
Household,DHNC0013,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0013,IN_ARCHETYPE,Archetype,Res-B,
Household,DHNC0013,HAS_METER,Meter,DHNC0013-M,
Meter,DHNC0013-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0013-M,REGISTERS,Appliance,DHNC0013-A00,
Household,DHNC0013,HAS_APPLIANCE,Appliance,DHNC0013-A00,
Appliance,DHNC0013-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0013-M,REGISTERS,Appliance,DHNC0013-A01,
Household,DHNC0013,HAS_APPLIANCE,Appliance,DHNC0013-A01,
Appliance,DHNC0013-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0013-M,REGISTERS,Appliance,DHNC0013-A02,
Household,DHNC0013,HAS_APPLIANCE,Appliance,DHNC0013-A02,
Appliance,DHNC0013-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0013-M,REGISTERS,Appliance,DHNC0013-A03,
Household,DHNC0013,HAS_APPLIANCE,Appliance,DHNC0013-A03,
Appliance,DHNC0013-A03,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0013-M,REGISTERS,Appliance,DHNC0013-A04,
Household,DHNC0013,HAS_APPLIANCE,Appliance,DHNC0013-A04,
Appliance,DHNC0013-A04,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0013-M,REGISTERS,Appliance,DHNC0013-A05,
Household,DHNC0013,HAS_APPLIANCE,Appliance,DHNC0013-A05,
Appliance,DHNC0013-A05,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0014,
Household,DHNC0014,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0014,IN_ARCHETYPE,Archetype,Res-B,
Household,DHNC0014,HAS_METER,Meter,DHNC0014-M,
Meter,DHNC0014-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A00,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A00,
Appliance,DHNC0014-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A01,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A01,
Appliance,DHNC0014-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A02,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A02,
Appliance,DHNC0014-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A03,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A03,
Appliance,DHNC0014-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A04,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A04,
Appliance,DHNC0014-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A05,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A05,
Appliance,DHNC0014-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A06,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A06,
Appliance,DHNC0014-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A07,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A07,
Appliance,DHNC0014-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0014-M,REGISTERS,Appliance,DHNC0014-A08,
Household,DHNC0014,HAS_APPLIANCE,Appliance,DHNC0014-A08,
Appliance,DHNC0014-A08,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0015,
Household,DHNC0015,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0015,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0015,HAS_METER,Meter,DHNC0015-M,
Meter,DHNC0015-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A00,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A00,
Appliance,DHNC0015-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A01,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A01,
Appliance,DHNC0015-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A02,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A02,
Appliance,DHNC0015-A02,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A03,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A03,
Appliance,DHNC0015-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A04,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A04,
Appliance,DHNC0015-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A05,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A05,
Appliance,DHNC0015-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A06,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A06,
Appliance,DHNC0015-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A07,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A07,
Appliance,DHNC0015-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0015-M,REGISTERS,Appliance,DHNC0015-A08,
Household,DHNC0015,HAS_APPLIANCE,Appliance,DHNC0015-A08,
Appliance,DHNC0015-A08,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0016,
Household,DHNC0016,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0016,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0016,HAS_METER,Meter,DHNC0016-M,
Meter,DHNC0016-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A00,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A00,
Appliance,DHNC0016-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A01,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A01,
Appliance,DHNC0016-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A02,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A02,
Appliance,DHNC0016-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A03,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A03,
Appliance,DHNC0016-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A04,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A04,
Appliance,DHNC0016-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A05,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A05,
Appliance,DHNC0016-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A06,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A06,
Appliance,DHNC0016-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A07,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A07,
Appliance,DHNC0016-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0016-M,REGISTERS,Appliance,DHNC0016-A08,
Household,DHNC0016,HAS_APPLIANCE,Appliance,DHNC0016-A08,
Appliance,DHNC0016-A08,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0017,
Household,DHNC0017,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0017,IN_ARCHETYPE,Archetype,Res-C,
Household,DHNC0017,HAS_METER,Meter,DHNC0017-M,
Meter,DHNC0017-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0017-M,REGISTERS,Appliance,DHNC0017-A00,
Household,DHNC0017,HAS_APPLIANCE,Appliance,DHNC0017-A00,
Appliance,DHNC0017-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0017-M,REGISTERS,Appliance,DHNC0017-A01,
Household,DHNC0017,HAS_APPLIANCE,Appliance,DHNC0017-A01,
Appliance,DHNC0017-A01,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0017-M,REGISTERS,Appliance,DHNC0017-A02,
Household,DHNC0017,HAS_APPLIANCE,Appliance,DHNC0017-A02,
Appliance,DHNC0017-A02,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0017-M,REGISTERS,Appliance,DHNC0017-A03,
Household,DHNC0017,HAS_APPLIANCE,Appliance,DHNC0017-A03,
Appliance,DHNC0017-A03,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0018,
Household,DHNC0018,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0018,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0018,HAS_METER,Meter,DHNC0018-M,
Meter,DHNC0018-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A00,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A00,
Appliance,DHNC0018-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A01,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A01,
Appliance,DHNC0018-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A02,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A02,
Appliance,DHNC0018-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A03,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A03,
Appliance,DHNC0018-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A04,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A04,
Appliance,DHNC0018-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A05,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A05,
Appliance,DHNC0018-A05,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A06,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A06,
Appliance,DHNC0018-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A07,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A07,
Appliance,DHNC0018-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A08,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A08,
Appliance,DHNC0018-A08,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0018-M,REGISTERS,Appliance,DHNC0018-A09,
Household,DHNC0018,HAS_APPLIANCE,Appliance,DHNC0018-A09,
Appliance,DHNC0018-A09,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0019,
Household,DHNC0019,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0019,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0019,HAS_METER,Meter,DHNC0019-M,
Meter,DHNC0019-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A00,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A00,
Appliance,DHNC0019-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A01,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A01,
Appliance,DHNC0019-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A02,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A02,
Appliance,DHNC0019-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A03,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A03,
Appliance,DHNC0019-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A04,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A04,
Appliance,DHNC0019-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A05,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A05,
Appliance,DHNC0019-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A06,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A06,
Appliance,DHNC0019-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A07,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A07,
Appliance,DHNC0019-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0019-M,REGISTERS,Appliance,DHNC0019-A08,
Household,DHNC0019,HAS_APPLIANCE,Appliance,DHNC0019-A08,
Appliance,DHNC0019-A08,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0020,
Household,DHNC0020,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0020,IN_ARCHETYPE,Archetype,Res-B,
Household,DHNC0020,HAS_METER,Meter,DHNC0020-M,
Meter,DHNC0020-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A00,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A00,
Appliance,DHNC0020-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A01,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A01,
Appliance,DHNC0020-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A02,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A02,
Appliance,DHNC0020-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A03,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A03,
Appliance,DHNC0020-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A04,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A04,
Appliance,DHNC0020-A04,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A05,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A05,
Appliance,DHNC0020-A05,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0020-M,REGISTERS,Appliance,DHNC0020-A06,
Household,DHNC0020,HAS_APPLIANCE,Appliance,DHNC0020-A06,
Appliance,DHNC0020-A06,BELONGS_TO,ApplianceClass,curtailable,
Substation,Dhanmondi,HAS_HOUSEHOLD,Household,DHNC0021,
Household,DHNC0021,LOCATED_AT,Substation,Dhanmondi,
Household,DHNC0021,IN_ARCHETYPE,Archetype,Res-A,
Household,DHNC0021,HAS_METER,Meter,DHNC0021-M,
Meter,DHNC0021-M,FEEDS_FROM,Substation,Dhanmondi,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A00,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A00,
Appliance,DHNC0021-A00,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A01,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A01,
Appliance,DHNC0021-A01,BELONGS_TO,ApplianceClass,critical,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A02,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A02,
Appliance,DHNC0021-A02,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A03,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A03,
Appliance,DHNC0021-A03,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A04,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A04,
Appliance,DHNC0021-A04,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A05,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A05,
Appliance,DHNC0021-A05,BELONGS_TO,ApplianceClass,shiftable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A06,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A06,
Appliance,DHNC0021-A06,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A07,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A07,
Appliance,DHNC0021-A07,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A08,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A08,
Appliance,DHNC0021-A08,BELONGS_TO,ApplianceClass,curtailable,
Meter,DHNC0021-M,REGISTERS,Appliance,DHNC0021-A09,
Household,DHNC0021,HAS_APPLIANCE,Appliance,DHNC0021-A09,
Appliance,DHNC0021-A09,BELONGS_TO,ApplianceClass,curtailable,
