consumer_id,date,substation,archetype,category,w_h,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,max_y,never_curtailed,never_shifted,participated,id
DHNC0172,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0172-2026-06-14
DHNC0173,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0173-2026-06-14
DHNC0174,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0174-2026-06-14
DHNC0175,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0175-2026-06-14
DHNC0176,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0176-2026-06-14
DHNC0177,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0177-2026-06-14
DHNC0178,2026-06-14,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0178-2026-06-14
DHNC0179,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0179-2026-06-14
DHNC0180,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0180-2026-06-14
DHNC0181,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0181-2026-06-14
DHNC0182,2026-06-14,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0182-2026-06-14
DHNC0183,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,3,0.0,229.021760024378,0.4573739653989894,False,True,True,PS-DHNC0183-2026-06-14
DHNC0184,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0184-2026-06-14
DHNC0185,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,4,0.0,307.4836551316892,0.2907551319598885,False,True,True,PS-DHNC0185-2026-06-14
DHNC0186,2026-06-14,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0186-2026-06-14
DHNC0187,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0187-2026-06-14
DHNC0188,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0188-2026-06-14
DHNC0189,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,3,0.0,47.483193195038346,0.2830118113125864,False,True,True,PS-DHNC0189-2026-06-14
DHNC0190,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0190-2026-06-14
DHNC0191,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0191-2026-06-14
DHNC0192,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0192-2026-06-14
DHNC0193,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,4,0.0,318.05198583316417,0.4744303348468466,False,True,True,PS-DHNC0193-2026-06-14
DHNC0194,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0194-2026-06-14
DHNC0195,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0195-2026-06-14
DHNC0196,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0196-2026-06-14
DHNC0197,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0197-2026-06-14
DHNC0198,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0198-2026-06-14
DHNC0199,2026-06-14,Dhanmondi,Res-C,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0199-2026-06-14
DHNC0200,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0200-2026-06-14
DHNC0201,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0201-2026-06-14
DHNC0202,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0202-2026-06-14
DHNC0203,2026-06-14,Dhanmondi,Res-A,Residential,597.3547737671756,0,2,0.0,47.65987731716564,0.4021945338144821,False,True,True,PS-DHNC0203-2026-06-14
DHNC0204,2026-06-14,Dhanmondi,Res-B,Residential,597.3547737671756,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0204-2026-06-14
DHNC0205,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0205-2026-06-14
DHNC0206,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0206-2026-06-14
DHNC0207,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,378.2888249243574,0.3105242108174119,False,True,True,PS-DHNC0207-2026-06-14
DHNC0208,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,4,0.0,49.56650258377526,0.3232326666657065,False,True,True,PS-DHNC0208-2026-06-14
DHNC0209,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0209-2026-06-14
DHNC0210,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0210-2026-06-14
DHNC0211,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0211-2026-06-14
DHNC0212,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0212-2026-06-14
DHNC0213,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,187.2627176104212,0.2227033106883785,False,True,True,PS-DHNC0213-2026-06-14
DHNC0214,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0214-2026-06-14
DHNC0215,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0215-2026-06-14
DHNC0216,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0216-2026-06-14
DHNC0217,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0217-2026-06-14
DHNC0218,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,487.6875751193277,0.3084273996828563,False,True,True,PS-DHNC0218-2026-06-14
DHNC0219,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,131.49381727299678,0.2901085667553409,False,True,True,PS-DHNC0219-2026-06-14
DHNC0220,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0220-2026-06-14
DHNC0221,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0221-2026-06-14
DHNC0222,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0222-2026-06-14
DHNC0223,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0223-2026-06-14
DHNC0224,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0224-2026-06-14
DHNC0225,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0225-2026-06-14
DHNC0226,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0226-2026-06-14
DHNC0227,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0227-2026-06-14
DHNC0228,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,161.9513625283509,0.3883625796437044,False,True,True,PS-DHNC0228-2026-06-14
DHNC0229,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0229-2026-06-14
DHNC0230,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0230-2026-06-14
DHNC0231,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0231-2026-06-14
DHNC0232,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,186.69910481598237,0.2957585698823511,False,True,True,PS-DHNC0232-2026-06-14
DHNC0233,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0233-2026-06-14
DHNC0234,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,198.42166317767465,0.2699455911723886,False,True,True,PS-DHNC0234-2026-06-14
DHNC0235,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0235-2026-06-14
DHNC0236,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0236-2026-06-14
DHNC0237,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0237-2026-06-14
DHNC0238,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0238-2026-06-14
DHNC0239,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0239-2026-06-14
DHNC0240,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0240-2026-06-14
DHNC0241,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0241-2026-06-14
DHNC0242,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,54.68121427184972,0.3907228836450352,False,True,True,PS-DHNC0242-2026-06-14
DHNC0243,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0243-2026-06-14
DHNC0244,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0244-2026-06-14
DHNC0245,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0245-2026-06-14
DHNC0246,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0246-2026-06-14
DHNC0247,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0247-2026-06-14
DHNC0248,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0248-2026-06-14
DHNC0249,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,111.6592693890246,0.2606412942673965,False,True,True,PS-DHNC0249-2026-06-14
DHNC0250,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0250-2026-06-14
DHNC0251,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0251-2026-06-14
DHNC0252,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0252-2026-06-14
DHNC0253,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,210.3278046654698,0.3005873336984089,False,True,True,PS-DHNC0253-2026-06-14
DHNC0254,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0254-2026-06-14
DHNC0255,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0255-2026-06-14
DHNC0256,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0256-2026-06-14
DHNC0257,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0257-2026-06-14
DHNC0258,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0258-2026-06-14
DHNC0259,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0259-2026-06-14
DHNC0260,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0260-2026-06-14
DHNC0261,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0261-2026-06-14
DHNC0262,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0262-2026-06-14
DHNC0263,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,378.7278754593731,0.3256603412593536,False,True,True,PS-DHNC0263-2026-06-14
DHNC0264,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,99.53114593185805,0.2047918086178536,False,True,True,PS-DHNC0264-2026-06-14
DHNC0265,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,88.51197702219224,0.2616862803335227,False,True,True,PS-DHNC0265-2026-06-14
DHNC0266,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0266-2026-06-14
DHNC0267,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,433.8707132675844,0.2708616911729081,False,True,True,PS-DHNC0267-2026-06-14
DHNC0268,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0268-2026-06-14
DHNC0269,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0269-2026-06-14
DHNC0270,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0270-2026-06-14
DHNC0271,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0271-2026-06-14
DHNC0272,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0272-2026-06-14
DHNC0273,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0273-2026-06-14
DHNC0274,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0274-2026-06-14
DHNC0275,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0275-2026-06-14
DHNC0276,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,311.35391563423826,0.2459752060641351,False,True,True,PS-DHNC0276-2026-06-14
DHNC0277,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,61.08675191710944,0.3344004464389872,False,True,True,PS-DHNC0277-2026-06-14
DHNC0278,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0278-2026-06-14
DHNC0279,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0279-2026-06-14
DHNC0280,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0280-2026-06-14
DHNC0281,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0281-2026-06-14
DHNC0282,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0282-2026-06-14
DHNC0283,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0283-2026-06-14
DHNC0284,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0284-2026-06-14
DHNC0285,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0285-2026-06-14
DHNC0286,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0286-2026-06-14
DHNC0287,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,107.59349803333693,0.3031047604014533,False,True,True,PS-DHNC0287-2026-06-14
DHNC0288,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0288-2026-06-14
DHNC0289,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0289-2026-06-14
DHNC0290,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0290-2026-06-14
DHNC0291,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0291-2026-06-14
DHNC0292,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,29.54160930875027,0.200859283810154,False,True,True,PS-DHNC0292-2026-06-14
DHNC0293,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,264.4852417343716,0.2841272579691208,False,True,True,PS-DHNC0293-2026-06-14
DHNC0294,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0294-2026-06-14
DHNC0295,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,440.1433399650158,0.3032798758860713,False,True,True,PS-DHNC0295-2026-06-14
DHNC0296,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0296-2026-06-14
DHNC0297,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0297-2026-06-14
DHNC0298,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0298-2026-06-14
DHNC0299,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,5,0.0,143.7756196407188,0.2602642222062006,False,True,True,PS-DHNC0299-2026-06-14
DHNC0300,2026-06-14,Dhanmondi,Commercial,Commercial,36.75972604031296,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0300-2026-06-14
DHNC0301,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0301-2026-06-14
DHNC0302,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0302-2026-06-14
DHNC0303,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0303-2026-06-14
DHNC0304,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0304-2026-06-14
DHNC0305,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0305-2026-06-14
DHNC0306,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0306-2026-06-14
DHNC0307,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,5,0.0,39.70996702279123,0.4317833288610417,False,True,True,PS-DHNC0307-2026-06-14
DHNC0308,2026-06-14,Dhanmondi,Industrial,Industrial,14.47858698270381,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0308-2026-06-14
DHNC0309,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0309-2026-06-14
DHNC0310,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0310-2026-06-14
DHNC0311,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0311-2026-06-14
DHNC0312,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0312-2026-06-14
DHNC0313,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0313-2026-06-14
DHNC0314,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0314-2026-06-14
DHNC0315,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0315-2026-06-14
DHNC0316,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0316-2026-06-14
DHNC0317,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0317-2026-06-14
DHNC0318,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0318-2026-06-14
DHNC0319,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0319-2026-06-14
DHNC0320,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0320-2026-06-14
DHNC0321,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0321-2026-06-14
DHNC0322,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0322-2026-06-14
DHNC0323,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0323-2026-06-14
DHNC0324,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0324-2026-06-14
DHNC0325,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0325-2026-06-14
DHNC0326,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0326-2026-06-14
DHNC0327,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0327-2026-06-14
DHNC0328,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0328-2026-06-14
DHNC0329,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0329-2026-06-14
DHNC0330,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0330-2026-06-14
DHNC0331,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0331-2026-06-14
DHNC0332,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0332-2026-06-14
DHNC0333,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0333-2026-06-14
DHNC0334,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0334-2026-06-14
DHNC0335,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0335-2026-06-14
DHNC0336,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0336-2026-06-14
DHNC0337,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0337-2026-06-14
DHNC0338,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0338-2026-06-14
DHNC0339,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0339-2026-06-14
DHNC0340,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0340-2026-06-14
DHNC0341,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0341-2026-06-14
DHNC0342,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0342-2026-06-14
DHNC0343,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0343-2026-06-14
DHNC0344,2026-06-14,Dhanmondi,Hospital,Hospital,4.814693903588424,0,0,0.0,0.0,0.0,True,True,False,PS-DHNC0344-2026-06-14
