substation,date,slot_index,clock,post_response_kw,soc_kwh,pi_tk_per_kwh,c1_slack_kw,id
Kalyanpur,2026-07-07,42,21:00,94408.92684729998,6000.0,8.39,0.0,LP-KLN-2026-07-07-42
Kalyanpur,2026-07-07,43,21:30,77820.74061853602,6000.0,8.39,0.0,LP-KLN-2026-07-07-43
Kalyanpur,2026-07-07,44,22:00,90995.88462696131,6000.0,8.39,0.0,LP-KLN-2026-07-07-44
Kalyanpur,2026-07-07,45,22:30,70063.85257570453,6000.0,8.39,0.0,LP-KLN-2026-07-07-45
Kalyanpur,2026-07-07,46,23:00,60375.08948076461,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-07-07-46
Kalyanpur,2026-07-07,47,23:30,59032.12094056408,6000.0,8.39,0.0,LP-KLN-2026-07-07-47
Dhanmondi,2026-07-08,0,00:00,46759.05949914736,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-08-00
Dhanmondi,2026-07-08,1,00:30,45375.06322595824,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-08-01
Dhanmondi,2026-07-08,2,01:00,49071.43341156975,8000.0,8.39,0.0,LP-DHN-2026-07-08-02
Dhanmondi,2026-07-08,3,01:30,51482.908949369084,8000.0,8.39,0.0,LP-DHN-2026-07-08-03
Dhanmondi,2026-07-08,4,02:00,49688.7256349929,8000.0,8.39,0.0,LP-DHN-2026-07-08-04
Dhanmondi,2026-07-08,5,02:30,43613.61170984161,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-08-05
Dhanmondi,2026-07-08,6,03:00,44122.228559806674,8000.0,8.39,0.0,LP-DHN-2026-07-08-06
Dhanmondi,2026-07-08,7,03:30,46558.56997945349,8000.0,8.39,0.0,LP-DHN-2026-07-08-07
Dhanmondi,2026-07-08,8,04:00,48062.80754953395,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-08-08
Dhanmondi,2026-07-08,9,04:30,51630.59988618844,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-08-09
Dhanmondi,2026-07-08,10,05:00,58961.365899387085,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-10
Dhanmondi,2026-07-08,11,05:30,59051.23946409026,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-11
Dhanmondi,2026-07-08,12,06:00,63593.85552607914,8000.0,8.39,0.0,LP-DHN-2026-07-08-12
Dhanmondi,2026-07-08,13,06:30,73770.32023735956,8000.0,8.39,0.0,LP-DHN-2026-07-08-13
Dhanmondi,2026-07-08,14,07:00,72736.704952644,8000.0,8.39,0.0,LP-DHN-2026-07-08-14
Dhanmondi,2026-07-08,15,07:30,83992.6460243773,8000.0,8.39,0.0,LP-DHN-2026-07-08-15
Dhanmondi,2026-07-08,16,08:00,73248.19981448507,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-16
Dhanmondi,2026-07-08,17,08:30,74889.72067077438,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-17
Dhanmondi,2026-07-08,18,09:00,90226.09485443354,8000.0,8.39,0.0,LP-DHN-2026-07-08-18
Dhanmondi,2026-07-08,19,09:30,88244.29459032958,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-08-19
Dhanmondi,2026-07-08,20,10:00,85773.79210566788,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-20
Dhanmondi,2026-07-08,21,10:30,83216.15053361801,8000.0,8.39,0.0,LP-DHN-2026-07-08-21
Dhanmondi,2026-07-08,22,11:00,95320.60903357885,8000.0,8.39,0.0,LP-DHN-2026-07-08-22
Dhanmondi,2026-07-08,23,11:30,97061.3880169549,8000.0,8.39,0.0,LP-DHN-2026-07-08-23
Dhanmondi,2026-07-08,24,12:00,112360.3439064673,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-08-24
Dhanmondi,2026-07-08,25,12:30,112403.55364198163,8000.0,8.39,0.0,LP-DHN-2026-07-08-25
Dhanmondi,2026-07-08,26,13:00,111040.75759327313,8000.0,8.39,0.0,LP-DHN-2026-07-08-26
Dhanmondi,2026-07-08,27,13:30,106682.385037028,8000.0,8.39,0.0,LP-DHN-2026-07-08-27
Dhanmondi,2026-07-08,28,14:00,98956.88634576523,8000.0,8.39,0.0,LP-DHN-2026-07-08-28
Dhanmondi,2026-07-08,29,14:30,108893.79964855273,8000.0,8.39,0.0,LP-DHN-2026-07-08-29
Dhanmondi,2026-07-08,30,15:00,103202.51859471475,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-30
Dhanmondi,2026-07-08,31,15:30,98174.80185898888,8000.0,8.39,0.0,LP-DHN-2026-07-08-31
Dhanmondi,2026-07-08,32,16:00,84898.0333218025,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-32
Dhanmondi,2026-07-08,33,16:30,86278.0553678012,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-08-33
Dhanmondi,2026-07-08,34,17:00,109258.63928263566,8000.0,8.39,0.0,LP-DHN-2026-07-08-34
Dhanmondi,2026-07-08,35,17:30,102791.0381675026,8000.0,8.39,0.0,LP-DHN-2026-07-08-35
Dhanmondi,2026-07-08,36,18:00,119111.40394385916,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-07-08-36
Dhanmondi,2026-07-08,37,18:30,130194.0911830676,8000.0,8.39,0.0,LP-DHN-2026-07-08-37
Dhanmondi,2026-07-08,38,19:00,118049.53624120592,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-08-38
Dhanmondi,2026-07-08,39,19:30,123732.14464823458,8000.0,8.39,0.0,LP-DHN-2026-07-08-39
Dhanmondi,2026-07-08,40,20:00,112097.40673510388,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-08-40
Dhanmondi,2026-07-08,41,20:30,108403.06123738534,8000.0,8.39,0.0,LP-DHN-2026-07-08-41
Dhanmondi,2026-07-08,42,21:00,84986.00920103118,8000.0,8.39,0.0,LP-DHN-2026-07-08-42
Dhanmondi,2026-07-08,43,21:30,71150.56646924373,8000.0,8.39,0.0,LP-DHN-2026-07-08-43
Dhanmondi,2026-07-08,44,22:00,72987.47023906793,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-08-44
Dhanmondi,2026-07-08,45,22:30,59021.49427669848,8000.0,8.39,0.0,LP-DHN-2026-07-08-45
Dhanmondi,2026-07-08,46,23:00,51219.31675088287,8000.0,8.39,0.0,LP-DHN-2026-07-08-46
Dhanmondi,2026-07-08,47,23:30,50525.6516145959,8000.0,8.39,0.0,LP-DHN-2026-07-08-47
Kalyanpur,2026-07-08,0,00:00,50212.29587157097,6000.0,8.39,0.0,LP-KLN-2026-07-08-00
Kalyanpur,2026-07-08,1,00:30,52883.169895227846,6000.0,8.39,0.0,LP-KLN-2026-07-08-01
Kalyanpur,2026-07-08,2,01:00,53471.5925103805,6000.0,8.39,0.0,LP-KLN-2026-07-08-02
Kalyanpur,2026-07-08,3,01:30,47620.9055372398,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-07-08-03
Kalyanpur,2026-07-08,4,02:00,48319.506388835376,6000.0,8.39,0.0,LP-KLN-2026-07-08-04
Kalyanpur,2026-07-08,5,02:30,55435.90888106268,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-07-08-05
Kalyanpur,2026-07-08,6,03:00,48066.69044269462,6000.0,8.39,0.0,LP-KLN-2026-07-08-06
Kalyanpur,2026-07-08,7,03:30,45978.66783758136,6000.0,8.39,0.0,LP-KLN-2026-07-08-07
Kalyanpur,2026-07-08,8,04:00,54031.00142476614,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-07-08-08
Kalyanpur,2026-07-08,9,04:30,50135.38629987083,6000.0,8.39,0.0,LP-KLN-2026-07-08-09
Kalyanpur,2026-07-08,10,05:00,63363.6677000304,6000.0,8.39,0.0,LP-KLN-2026-07-08-10
Kalyanpur,2026-07-08,11,05:30,71827.28700533736,6000.0,8.39,0.0,LP-KLN-2026-07-08-11
Kalyanpur,2026-07-08,12,06:00,79738.81825588016,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-12
Kalyanpur,2026-07-08,13,06:30,87881.07819535924,6000.0,8.39,0.0,LP-KLN-2026-07-08-13
Kalyanpur,2026-07-08,14,07:00,91941.66126851326,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-14
Kalyanpur,2026-07-08,15,07:30,100170.15655142236,6000.0,8.39,0.0,LP-KLN-2026-07-08-15
Kalyanpur,2026-07-08,16,08:00,82162.5981317368,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-16
Kalyanpur,2026-07-08,17,08:30,80477.91961364531,6000.0,8.39,0.0,LP-KLN-2026-07-08-17
Kalyanpur,2026-07-08,18,09:00,95786.73692672094,6000.0,8.39,0.0,LP-KLN-2026-07-08-18
Kalyanpur,2026-07-08,19,09:30,89604.19949450606,6000.0,8.39,0.0,LP-KLN-2026-07-08-19
Kalyanpur,2026-07-08,20,10:00,90722.28774326832,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-20
Kalyanpur,2026-07-08,21,10:30,85465.95912757391,6000.0,8.39,0.0,LP-KLN-2026-07-08-21
Kalyanpur,2026-07-08,22,11:00,91734.2237894687,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-22
Kalyanpur,2026-07-08,23,11:30,106882.10425287354,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-23
Kalyanpur,2026-07-08,24,12:00,109767.6297787353,6000.0,8.39,0.0,LP-KLN-2026-07-08-24
Kalyanpur,2026-07-08,25,12:30,118196.27127332884,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-25
Kalyanpur,2026-07-08,26,13:00,112498.92632822054,6000.0,8.39,0.0,LP-KLN-2026-07-08-26
Kalyanpur,2026-07-08,27,13:30,114631.5901694178,6000.0,8.39,0.0,LP-KLN-2026-07-08-27
Kalyanpur,2026-07-08,28,14:00,103599.98219136528,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-28
Kalyanpur,2026-07-08,29,14:30,90282.75624863876,6000.0,8.39,0.0,LP-KLN-2026-07-08-29
Kalyanpur,2026-07-08,30,15:00,96057.55930059194,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-30
Kalyanpur,2026-07-08,31,15:30,90666.33447579612,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-31
Kalyanpur,2026-07-08,32,16:00,89529.13660009154,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-32
Kalyanpur,2026-07-08,33,16:30,85502.11547427489,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-33
Kalyanpur,2026-07-08,34,17:00,109390.16336384788,6000.0,8.39,0.0,LP-KLN-2026-07-08-34
Kalyanpur,2026-07-08,35,17:30,108691.73433663734,6000.0,8.39,0.0,LP-KLN-2026-07-08-35
Kalyanpur,2026-07-08,36,18:00,107817.02331834378,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-08-36
Kalyanpur,2026-07-08,37,18:30,123081.46656239429,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-37
Kalyanpur,2026-07-08,38,19:00,120494.62509891688,6000.0,8.39,0.0,LP-KLN-2026-07-08-38
Kalyanpur,2026-07-08,39,19:30,126151.29761530412,6000.0,8.39,0.0,LP-KLN-2026-07-08-39
Kalyanpur,2026-07-08,40,20:00,121032.83918059024,6000.0,8.39,0.0,LP-KLN-2026-07-08-40
Kalyanpur,2026-07-08,41,20:30,103819.71923490326,6000.0,8.39,0.0,LP-KLN-2026-07-08-41
Kalyanpur,2026-07-08,42,21:00,96936.90922115315,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-42
Kalyanpur,2026-07-08,43,21:30,78488.87974865979,6000.0,8.39,0.0,LP-KLN-2026-07-08-43
Kalyanpur,2026-07-08,44,22:00,88271.26089197969,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-08-44
Kalyanpur,2026-07-08,45,22:30,68867.85984647213,6000.0,8.39,0.0,LP-KLN-2026-07-08-45
Kalyanpur,2026-07-08,46,23:00,56882.6789489967,6000.0,8.39,0.0,LP-KLN-2026-07-08-46
Kalyanpur,2026-07-08,47,23:30,61298.07545772167,6000.0,8.39,0.0,LP-KLN-2026-07-08-47
Dhanmondi,2026-07-09,0,00:00,46787.90323793368,8000.0,8.39,0.0,LP-DHN-2026-07-09-00
Dhanmondi,2026-07-09,1,00:30,45471.17957415437,8000.0,8.39,0.0,LP-DHN-2026-07-09-01
Dhanmondi,2026-07-09,2,01:00,49235.14366561864,8000.0,8.39,0.0,LP-DHN-2026-07-09-02
Dhanmondi,2026-07-09,3,01:30,51681.40589781138,8000.0,8.39,0.0,LP-DHN-2026-07-09-03
Dhanmondi,2026-07-09,4,02:00,49708.313073467405,8000.0,8.39,0.0,LP-DHN-2026-07-09-04
Dhanmondi,2026-07-09,5,02:30,43702.94654002215,8000.0,8.39,0.0,LP-DHN-2026-07-09-05
Dhanmondi,2026-07-09,6,03:00,44206.309375041295,8000.0,8.39,0.0,LP-DHN-2026-07-09-06
Dhanmondi,2026-07-09,7,03:30,46488.62897508341,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-07-09-07
Dhanmondi,2026-07-09,8,04:00,48121.3912833071,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-07-09-08
Dhanmondi,2026-07-09,9,04:30,51877.03240874818,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-07-09-09
Dhanmondi,2026-07-09,10,05:00,59037.80925326613,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-09-10
Dhanmondi,2026-07-09,11,05:30,59129.02296418986,8000.0,8.39,0.0,LP-DHN-2026-07-09-11
Dhanmondi,2026-07-09,12,06:00,63768.21074376431,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-09-12
Dhanmondi,2026-07-09,13,06:30,73824.54815199826,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-09-13
Dhanmondi,2026-07-09,14,07:00,72867.84069628043,8000.0,8.39,0.0,LP-DHN-2026-07-09-14
Dhanmondi,2026-07-09,15,07:30,84118.88589541032,8000.0,8.39,0.0,LP-DHN-2026-07-09-15
Dhanmondi,2026-07-09,16,08:00,73393.65080738947,8000.0,8.39,0.0,LP-DHN-2026-07-09-16
Dhanmondi,2026-07-09,17,08:30,75094.1583941113,8000.0,8.39,0.0,LP-DHN-2026-07-09-17
Dhanmondi,2026-07-09,18,09:00,90420.77110620808,8000.0,8.39,0.0,LP-DHN-2026-07-09-18
Dhanmondi,2026-07-09,19,09:30,88527.93100129771,8000.0,8.39,0.0,LP-DHN-2026-07-09-19
Dhanmondi,2026-07-09,20,10:00,86091.9780837647,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-09-20
Dhanmondi,2026-07-09,21,10:30,83512.80369279206,8000.0,8.39,0.0,LP-DHN-2026-07-09-21
Dhanmondi,2026-07-09,22,11:00,95559.69901721644,8000.0,8.39,0.0,LP-DHN-2026-07-09-22
Dhanmondi,2026-07-09,23,11:30,97434.40246197776,8000.0,8.39,0.0,LP-DHN-2026-07-09-23
Dhanmondi,2026-07-09,24,12:00,112667.9710510922,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-07-09-24
Dhanmondi,2026-07-09,25,12:30,112679.2745792758,8000.0,8.39,0.0,LP-DHN-2026-07-09-25
Dhanmondi,2026-07-09,26,13:00,111371.00876646998,8000.0,8.39,0.0,LP-DHN-2026-07-09-26
Dhanmondi,2026-07-09,27,13:30,107020.92315004893,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-09-27
Dhanmondi,2026-07-09,28,14:00,99255.4840030844,8000.0,8.39,0.0,LP-DHN-2026-07-09-28
Dhanmondi,2026-07-09,29,14:30,109413.74021949868,8000.0,8.39,0.0,LP-DHN-2026-07-09-29
Dhanmondi,2026-07-09,30,15:00,103518.39423506512,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-09-30
Dhanmondi,2026-07-09,31,15:30,98549.98308616412,8000.0,8.39,0.0,LP-DHN-2026-07-09-31
Dhanmondi,2026-07-09,32,16:00,85238.3493478522,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-09-32
Dhanmondi,2026-07-09,33,16:30,86491.02454573102,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-09-33
Dhanmondi,2026-07-09,34,17:00,109531.74965661037,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-07-09-34
Dhanmondi,2026-07-09,35,17:30,103147.69090489286,8000.0,8.39,0.0,LP-DHN-2026-07-09-35
Dhanmondi,2026-07-09,36,18:00,119327.89346364271,8000.0,8.39,0.0,LP-DHN-2026-07-09-36
Dhanmondi,2026-07-09,37,18:30,130371.06426885688,8000.0,8.39,0.0,LP-DHN-2026-07-09-37
Dhanmondi,2026-07-09,38,19:00,118440.9629104914,8000.0,8.39,0.0,LP-DHN-2026-07-09-38
Dhanmondi,2026-07-09,39,19:30,124086.04855046776,8000.0,8.39,0.0,LP-DHN-2026-07-09-39
Dhanmondi,2026-07-09,40,20:00,112421.00562625402,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-07-09-40
Dhanmondi,2026-07-09,41,20:30,108620.64251445692,8000.0,8.39,0.0,LP-DHN-2026-07-09-41
Dhanmondi,2026-07-09,42,21:00,85386.90743224567,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-09-42
Dhanmondi,2026-07-09,43,21:30,71520.92648830642,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-09-43
Dhanmondi,2026-07-09,44,22:00,73103.21063649673,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-09-44
Dhanmondi,2026-07-09,45,22:30,59081.83334338793,8000.0,8.39,0.0,LP-DHN-2026-07-09-45
Dhanmondi,2026-07-09,46,23:00,51387.6741085383,8000.0,8.39,0.0,LP-DHN-2026-07-09-46
Dhanmondi,2026-07-09,47,23:30,50652.22605631762,8000.0,8.39,0.0,LP-DHN-2026-07-09-47
Kalyanpur,2026-07-09,0,00:00,50293.48497139515,6000.0,8.39,0.0,LP-KLN-2026-07-09-00
Kalyanpur,2026-07-09,1,00:30,52973.32154011196,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-07-09-01
Kalyanpur,2026-07-09,2,01:00,53845.62878965742,6000.0,8.39,0.0,LP-KLN-2026-07-09-02
Kalyanpur,2026-07-09,3,01:30,47744.50881211999,6000.0,8.39,0.0,LP-KLN-2026-07-09-03
Kalyanpur,2026-07-09,4,02:00,48316.42750943436,6000.0,8.39,0.0,LP-KLN-2026-07-09-04
Kalyanpur,2026-07-09,5,02:30,55557.72141689389,6000.0,8.39,0.0,LP-KLN-2026-07-09-05
Kalyanpur,2026-07-09,6,03:00,47948.400328284166,6000.0,8.39,0.0,LP-KLN-2026-07-09-06
Kalyanpur,2026-07-09,7,03:30,46066.96659087573,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-07-09-07
Kalyanpur,2026-07-09,8,04:00,54179.53262163949,6000.0,8.39,0.0,LP-KLN-2026-07-09-08
Kalyanpur,2026-07-09,9,04:30,50012.858386600885,6000.0,8.39,0.0,LP-KLN-2026-07-09-09
Kalyanpur,2026-07-09,10,05:00,63413.11547841101,6000.0,8.39,0.0,LP-KLN-2026-07-09-10
Kalyanpur,2026-07-09,11,05:30,71902.8760466482,6000.0,8.39,0.0,LP-KLN-2026-07-09-11
Kalyanpur,2026-07-09,12,06:00,79862.37038291678,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-12
Kalyanpur,2026-07-09,13,06:30,87928.11415027751,6000.0,8.39,0.0,LP-KLN-2026-07-09-13
Kalyanpur,2026-07-09,14,07:00,91988.15751765289,6000.0,8.39,0.0,LP-KLN-2026-07-09-14
Kalyanpur,2026-07-09,15,07:30,100191.36131945168,6000.0,8.39,0.0,LP-KLN-2026-07-09-15
Kalyanpur,2026-07-09,16,08:00,82257.0650533606,6000.0,8.39,0.0,LP-KLN-2026-07-09-16
Kalyanpur,2026-07-09,17,08:30,80696.70857027103,6000.0,8.39,0.0,LP-KLN-2026-07-09-17
Kalyanpur,2026-07-09,18,09:00,96037.47412228872,6000.0,8.39,0.0,LP-KLN-2026-07-09-18
Kalyanpur,2026-07-09,19,09:30,89789.61611963107,6000.0,8.39,0.0,LP-KLN-2026-07-09-19
Kalyanpur,2026-07-09,20,10:00,90983.23693903304,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-20
Kalyanpur,2026-07-09,21,10:30,85770.99198853254,6000.0,8.39,0.0,LP-KLN-2026-07-09-21
Kalyanpur,2026-07-09,22,11:00,92040.51355584628,6000.0,8.39,0.0,LP-KLN-2026-07-09-22
Kalyanpur,2026-07-09,23,11:30,107131.01171467072,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-23
Kalyanpur,2026-07-09,24,12:00,110129.50467777842,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-24
Kalyanpur,2026-07-09,25,12:30,118456.65048571548,6000.0,8.39,0.0,LP-KLN-2026-07-09-25
Kalyanpur,2026-07-09,26,13:00,112832.64213065908,6000.0,8.39,0.0,LP-KLN-2026-07-09-26
Kalyanpur,2026-07-09,27,13:30,115187.80697574744,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-27
Kalyanpur,2026-07-09,28,14:00,104099.35861933709,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-07-09-28
Kalyanpur,2026-07-09,29,14:30,90564.3907898328,6000.0,8.39,0.0,LP-KLN-2026-07-09-29
Kalyanpur,2026-07-09,30,15:00,96395.9841753506,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-30
Kalyanpur,2026-07-09,31,15:30,90942.30198769148,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-31
Kalyanpur,2026-07-09,32,16:00,89786.78990120764,6000.0,8.39,0.0,LP-KLN-2026-07-09-32
Kalyanpur,2026-07-09,33,16:30,85779.94436315083,6000.0,8.39,0.0,LP-KLN-2026-07-09-33
Kalyanpur,2026-07-09,34,17:00,110156.95817439054,6000.0,8.39,0.0,LP-KLN-2026-07-09-34
Kalyanpur,2026-07-09,35,17:30,108968.76580308827,6000.0,8.39,0.0,LP-KLN-2026-07-09-35
Kalyanpur,2026-07-09,36,18:00,108090.95807020288,6000.0,8.39,0.0,LP-KLN-2026-07-09-36
Kalyanpur,2026-07-09,37,18:30,123488.34387454976,6000.0,8.39,0.0,LP-KLN-2026-07-09-37
Kalyanpur,2026-07-09,38,19:00,120757.36034132136,6000.0,8.39,0.0,LP-KLN-2026-07-09-38
Kalyanpur,2026-07-09,39,19:30,126734.0128531736,6000.0,8.39,0.0,LP-KLN-2026-07-09-39
Kalyanpur,2026-07-09,40,20:00,121388.23220340443,6000.0,8.39,0.0,LP-KLN-2026-07-09-40
Kalyanpur,2026-07-09,41,20:30,104031.30266672545,6000.0,8.39,0.0,LP-KLN-2026-07-09-41
Kalyanpur,2026-07-09,42,21:00,97432.07413399073,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-07-09-42
Kalyanpur,2026-07-09,43,21:30,78719.09615990776,6000.0,8.39,0.0,LP-KLN-2026-07-09-43
Kalyanpur,2026-07-09,44,22:00,88427.61225661461,6000.0,8.39,0.0,LP-KLN-2026-07-09-44
Kalyanpur,2026-07-09,45,22:30,68976.82138765341,6000.0,8.39,0.0,LP-KLN-2026-07-09-45
Kalyanpur,2026-07-09,46,23:00,56973.46633410044,6000.0,8.39,0.0,LP-KLN-2026-07-09-46
Kalyanpur,2026-07-09,47,23:30,61403.61881760099,6000.0,8.39,0.0,LP-KLN-2026-07-09-47
Dhanmondi,2026-07-10,0,00:00,42633.27831819388,8000.0,8.39,0.0,LP-DHN-2026-07-10-00
Dhanmondi,2026-07-10,1,00:30,49052.91358998328,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-10-01
Dhanmondi,2026-07-10,2,01:00,48801.178096961215,8000.0,8.39,0.0,LP-DHN-2026-07-10-02
Dhanmondi,2026-07-10,3,01:30,47961.54232232322,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-07-10-03
Dhanmondi,2026-07-10,4,02:00,46280.05133671173,8000.0,8.39,0.0,LP-DHN-2026-07-10-04
Dhanmondi,2026-07-10,5,02:30,45626.6918027753,8000.0,8.39,0.0,LP-DHN-2026-07-10-05
Dhanmondi,2026-07-10,6,03:00,42690.39938117469,8000.0,8.39,0.0,LP-DHN-2026-07-10-06
Dhanmondi,2026-07-10,7,03:30,45900.6825245746,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-07-10-07
Dhanmondi,2026-07-10,8,04:00,50766.09212299071,8000.0,8.39,0.0,LP-DHN-2026-07-10-08
Dhanmondi,2026-07-10,9,04:30,47125.71872758342,8000.0,8.39,0.0,LP-DHN-2026-07-10-09
Dhanmondi,2026-07-10,10,05:00,59703.32514137533,8000.0,8.39,0.0,LP-DHN-2026-07-10-10
Dhanmondi,2026-07-10,11,05:30,64370.80297076408,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-10-11
Dhanmondi,2026-07-10,12,06:00,64420.5691773731,8000.0,8.39,0.0,LP-DHN-2026-07-10-12
Dhanmondi,2026-07-10,13,06:30,77832.07114681073,8000.0,8.39,0.0,LP-DHN-2026-07-10-13
Dhanmondi,2026-07-10,14,07:00,72558.4154566319,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-10-14
Dhanmondi,2026-07-10,15,07:30,89559.01798495193,8000.0,8.39,0.0,LP-DHN-2026-07-10-15
Dhanmondi,2026-07-10,16,08:00,74322.73315397109,8000.0,8.39,0.0,LP-DHN-2026-07-10-16
Dhanmondi,2026-07-10,17,08:30,76471.2823803612,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-10-17
Dhanmondi,2026-07-10,18,09:00,91576.15255465746,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-10-18
Dhanmondi,2026-07-10,19,09:30,91763.09335449176,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-10-19
Dhanmondi,2026-07-10,20,10:00,94605.1098930562,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-10-20
Dhanmondi,2026-07-10,21,10:30,87616.96996242083,8000.0,8.39,0.0,LP-DHN-2026-07-10-21
Dhanmondi,2026-07-10,22,11:00,96678.43321936774,8000.0,8.39,0.0,LP-DHN-2026-07-10-22
Dhanmondi,2026-07-10,23,11:30,98007.2841905158,8000.0,8.39,0.0,LP-DHN-2026-07-10-23
Dhanmondi,2026-07-10,24,12:00,109131.14903187996,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-07-10-24
Dhanmondi,2026-07-10,25,12:30,112279.44393927112,8000.0,8.39,0.0,LP-DHN-2026-07-10-25
Dhanmondi,2026-07-10,26,13:00,114094.07473274576,8000.0,8.39,0.0,LP-DHN-2026-07-10-26
Dhanmondi,2026-07-10,27,13:30,108331.25131419853,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-07-10-27
Dhanmondi,2026-07-10,28,14:00,98959.38012996364,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-07-10-28
Dhanmondi,2026-07-10,29,14:30,99723.94569862029,8000.0,8.39,0.0,LP-DHN-2026-07-10-29
Dhanmondi,2026-07-10,30,15:00,95969.33664813112,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-07-10-30
